Vehicle,ShipmentId,Backhaul Origin,Backhaul Destination,,MatchId,ShipperName,ShipperContact,Match Origin,Match Destination,Inc. miles,Inc. Minutes,Benefit
veh-25676006,25676006,"HOUSTON, TX","PASADENA, TX",,25676006-95,ALLEN LU,800-254-5863,HOUSTON; TX,NACOGDOCHES; TX,294.775498030248,456,129.988912324307
veh-25676007,25676007,"HOUSTON, TX","DALLAS, TX",,25676007-49,ROAR LOG,716-775-6208,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,634.532802780436
veh-25676007,25676007,"HOUSTON, TX","DALLAS, TX",,25676007-57,TOTAL QU,800-580-3101,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,557.532802780436
veh-25676008,25676008,"HOUSTON, TX","BEAUMONT, TX",,25676008-22,TRI-STAT,843-407-7919,MALAKOFF; TX,HOUSTON; TX,336.157058172916,515,56.7280046892929
veh-25676008,25676008,"HOUSTON, TX","BEAUMONT, TX",,25676008-138,RAPID TR,615-867-9902,MALAKOFF; TX,HOUSTON; TX,336.157058172916,515,56.7280046892929
veh-25676015,25676015,"HOUSTON, TX","DALLAS, TX",,25676015-56,TOTAL QU,800-580-3101,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,634.532802780436
veh-25676016,25676016,"HOUSTON, TX","DALLAS, TX",,25676016-9,TOTAL QU,800-580-3101,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,634.532802780436
veh-25676017,25676017,"HOUSTON, TX","ROSENBERG, TX",,25676017-164,MOUNTAIN,817-552-1910,SAN ANTONIO; TX,TOMBALL; TX,367.520225682578,560,179.899467027891
veh-25676018,25676018,"HOUSTON, TX","SAN ANTONIO, TX",,25676018-308,MOUNTAIN,817-552-1910,SAN ANTONIO; TX,TOMBALL; TX,32.9122497421303,199,693.626211970953
veh-25676019,25676019,"HOUSTON, TX","PASADENA, TX",,25676019-258,SCHNEIDE,800-558-3957,HOUSTON; TX,LANCASTER; TX,469.939851119092,642,184.038975679471
veh-25676020,25676020,"HOUSTON, TX","TEXAS CITY, TX",,25676020-302,TTS LLC,972-924-9919,SAN ANTONIO; TX,HOUSTON; TX,401.524848695739,585,113.540678539028
veh-25676020,25676020,"HOUSTON, TX","TEXAS CITY, TX",,25676020-154,SCOTLYNN,239-210-3000,PASADENA; TX,HUMBLE; TX,37.1835659338611,177,497.831392198044
veh-25676022,25676022,"HOUSTON, TX","DALLAS, TX",,25676022-5,ROAR LOG,716-775-6208,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,634.532802780436
veh-25676022,25676022,"HOUSTON, TX","DALLAS, TX",,25676022-4,ONLINE L,800-476-7977,CORSICANA; TX,HOUSTON; TX,8.44321274559757,136,571.247675626861
veh-25676023,25676023,"HOUSTON, TX","SAN ANTONIO, TX",,25676023-303,BECKER L,630-529-0700,SAN ANTONIO; TX,CONROE; TX,60.0190140057415,220,660.724230139892
veh-25676023,25676023,"HOUSTON, TX","SAN ANTONIO, TX",,25676023-162,TTS LLC,972-924-9919,SAN ANTONIO; TX,HOUSTON; TX,4.80693949072291,134,730.19714473428
veh-25676025,25676025,"HOUSTON, TX","PASADENA, TX",,25676025-320,C H ROBI,833-428-5247,SAN ANTONIO; TX,LA PORTE; TX,437.36376402749,604,58.993425114229
veh-25676026,25676026,"HOUSTON, TX","AUSTIN, TX",,25676026-32,AMINO TR,972-982-7330,WACO; TX,HOUSTON; TX,127.99719139523,314,379.552647486962
veh-25676026,25676026,"HOUSTON, TX","AUSTIN, TX",,25676026-34,SCHNEIDE,800-558-3957,AUSTIN; TX,TEMPLE; TX,80.5504119701244,244,332.59318054192
veh-25676029,25676029,"HOUSTON, TX","HOUSTON (CYPRESS), TX",,25676029-181,AMINO TR,972-982-7330,WACO; TX,HOUSTON; TX,336.813849155554,525,63.6596579964458
veh-25676030,25676030,"HOUSTON, TX","BATON ROUGE, LA",,25676030-204,RFX INC,417-858-8588,BRYAN; TX,HOUSTON; TX,152.085948276933,306,343.762581033219
veh-25676033,25676033,"HOUSTON, TX","HOUSTON, TX",,25676033-101,RED RIVE,817-697-4310,HOUSTON; TX,SPRING; TX,42.2055003914648,186,688.941509538072
veh-25676034,25676034,"HOUSTON, TX","LONGVIEW, TX",,25676034-348,WATCO SU,479-717-6600,HOUSTON; TX,DAYTON; TX,59.7735717747648,158,481.432518639111
veh-25676036,25676036,"HOUSTON, TX","ROSENBERG, TX",,25676036-93,TRAILER,888-660-0365,HOUSTON; TX,TEMPLE; TX,331.43213988343,536,32.3874082708854
veh-25676037,25676037,"HOUSTON, TX","BEAUMONT, TX",,25676037-23,TRINITY,806-722-0500,MALAKOFF; TX,HOUSTON; TX,336.157058172916,515,56.7280046892929
veh-25676037,25676037,"HOUSTON, TX","BEAUMONT, TX",,25676037-135,TRI-STAT,843-407-7919,MALAKOFF; TX,HOUSTON; TX,336.157058172916,515,56.7280046892929
veh-25676039,25676039,"HOUSTON, TX","CONROE, TX",,25676039-211,ONLINE L,800-476-7977,CORSICANA; TX,HOUSTON; TX,293.453838219394,422,119.745804234448
veh-25676039,25676039,"HOUSTON, TX","CONROE, TX",,25676039-21,ONLINE L,800-476-7977,MALAKOFF; TX,HOUSTON; TX,309.216821802727,503,92.469483606116
veh-25676039,25676039,"HOUSTON, TX","CONROE, TX",,25676039-182,D I F IN,972-570-4848,WAXAHACHIE; TX,HOUSTON; TX,365.3572271863,569,38.4878052534993
veh-25676040,25676040,"HOUSTON, TX","CONROE, TX",,25676040-45,ONLINE L,800-476-7977,CORSICANA; TX,HOUSTON; TX,293.453838219394,422,140.745804234448
veh-25676040,25676040,"HOUSTON, TX","CONROE, TX",,25676040-136,TRINITY,806-722-0500,MALAKOFF; TX,HOUSTON; TX,309.216821802727,503,92.469483606116
veh-25676040,25676040,"HOUSTON, TX","CONROE, TX",,25676040-33,D I F IN,972-570-4848,WAXAHACHIE; TX,HOUSTON; TX,365.3572271863,569,38.4878052534993
veh-25676041,25676041,"HOUSTON, TX","HOUSTON (CYPRESS), TX",,25676041-264,SCOTLYNN,239-210-3000,HOUSTON; TX,HUMBLE; TX,32.8097232405831,161,508.261859909445
