Vehicle|ShipmentId|Backhaul Origin|Backhaul Destination||MatchId|ShipperName|ShipperContact|Match Origin|Match Destination|Inc. miles|Inc. Minutes|Benefit|||Inc Miles|Inc Minutes|Benefit
veh-25652165|||||||||||||||||
veh-25652165|||||||||||||||||
veh-25652165|||||||||||||||||
veh-25652165|||||||||||||||||
veh-25655937|25655937|HOUSTON, TX|DALLAS, TX||25655937-412|US XPRES|312-660-2222|WILMER, TX|DAYTON, TX|43.5799768849342|174|576.271627275778|||||
veh-25655937|25655937|HOUSTON, TX|DALLAS, TX||25655937-403|COYOTE L|773-799-2118|GRAND PRAIRIE, TX|MISSOURI CITY, TX|67.3182795431668|192|509.332430139063|||||
veh-25655937|||||||||||||||||
veh-25655937|||||||||||||||||
veh-25655937|||||||||||||||||
veh-25655940|||||||||||||||||
veh-25655940|||||||||||||||||
veh-25655940|||||||||||||||||
veh-25655940|||||||||||||||||
veh-25655940|||||||||||||||||
veh-25655941|||||||||||||||||
veh-25655941|||||||||||||||||
veh-25655941|||||||||||||||||
veh-25655941|||||||||||||||||
veh-25655941|||||||||||||||||
veh-25655943|25655943|HOUSTON, TX|DALLAS, TX||25655943-125|REDWOOD|312-698-8300|LANCASTER, TX|HOUSTON, TX|14.6991934581878|150|584.254951719338|||||
veh-25655943|25655943|HOUSTON, TX|DALLAS, TX||25655943-405|REDWOOD|312-870-5030|LANCASTER, TX|DAYTON, TX|43.7023873140542|180|439.151182969416|||||
veh-25655943|||||||||||||||||
veh-25655943|||||||||||||||||
veh-25655943|||||||||||||||||
veh-25655944|25655944|HOUSTON, TX|AUSTIN, TX||25655944-378|REED TRA|813-369-6500|TEMPLE, TX|NEW CANEY, TX|125.122099742752|262|347.07058897022|||||
veh-25655944|25655944|HOUSTON, TX|AUSTIN, TX||25655944-479|SHEERTRA|866-200-5884|MARBLE FALLS, TX|HOUSTON, TX|125.649023823431|304|361.616818555018|||||
veh-25655944|||||||||||||||||
veh-25655944|||||||||||||||||
veh-25655944|||||||||||||||||
veh-25655945|25655945|HOUSTON, TX|TEXAS CITY, TX||25655945-120|FITZMARK|317-475-0960|HOUSTON, TX|SAN MARCOS, TX|342.833086855481|478|38.0356241771989|||||
veh-25655945|||||||||||||||||
veh-25655945|||||||||||||||||
veh-25655945|||||||||||||||||
veh-25655945|||||||||||||||||
veh-25655955|25655955|HOUSTON, TX|SAN ANTONIO, TX||25655955-260|TANDEM L|512-388-9433|VON ORMY, TX|MISSOURI CITY, TX|57.0432599699256|191|628.786286568821|||||
veh-25655955|||||||||||||||||
veh-25655955|||||||||||||||||
veh-25655955|||||||||||||||||
veh-25655955|||||||||||||||||
veh-25655960|25655960|HOUSTON, TX|SAN ANTONIO, TX||25655960-350|J H ROSE|956-217-5263|SAN ANTONIO, TX|HOUSTON, TX|26.1802975132663|157|467.401915601012|||||
veh-25655960|||||||||||||||||
veh-25655960|||||||||||||||||
veh-25655960|||||||||||||||||
veh-25655960|||||||||||||||||
veh-25655973|25655973|HOUSTON, TX|CORPUS CHRISTI, TX||25655973-204|BNSF LOG|844-797-8188|MISSOURI CITY, TX|HOUSTON, TX|13.3489505014478|147|385.836238408292|||||
veh-25655973|||||||||||||||||
veh-25655973|||||||||||||||||
veh-25655973|||||||||||||||||
veh-25655973|||||||||||||||||
veh-25655976|25655976|HOUSTON, TX|TEMPLE, TX||25655976-527|REED TRA|813-369-6500|TEMPLE, TX|NEW CANEY, TX|36.7411485453664|157|485.940111383134|||||
veh-25655976|||||||||||||||||
veh-25655976|||||||||||||||||
veh-25655976|||||||||||||||||
veh-25655976|||||||||||||||||
veh-25655978|||||||||||||||||
veh-25655978|||||||||||||||||
veh-25655978|||||||||||||||||
veh-25655978|||||||||||||||||
veh-25655978|||||||||||||||||
veh-25655987|25655987|HOUSTON, TX|PALESTINE, TX||25655987-259|EPES LOG|855-600-8664|TYLER, TX|HOUSTON, TX|101.549082232468|226|409.742749632354|||||
veh-25655987|25655987|HOUSTON, TX|PALESTINE, TX||25655987-73|USA TRUC|972-677-6171|FORNEY, TX|WAXAHACHIE, TX|205.812941951359|332|143.80206183073|||||
veh-25655987|||||||||||||||||
veh-25655987|||||||||||||||||
veh-25655987|||||||||||||||||
veh-25656003|||||||||||||||||
veh-25656003|||||||||||||||||
veh-25656003|||||||||||||||||
veh-25656003|||||||||||||||||
veh-25656003|||||||||||||||||
veh-25656024|||||||||||||||||
veh-25656024|||||||||||||||||
veh-25656024|||||||||||||||||
veh-25656024|||||||||||||||||
veh-25656024|||||||||||||||||
veh-25656030|25656030|HOUSTON, TX|DALLAS, TX||25656030-126|REDWOOD|312-870-5030|LANCASTER, TX|DAYTON, TX|43.7023873140542|180|575.151182969416|||||
veh-25656030|25656030|HOUSTON, TX|DALLAS, TX||25656030-321|COYOTE L|773-799-2118|GRAND PRAIRIE, TX|MISSOURI CITY, TX|67.3182795431668|192|509.332430139063|||||
veh-25656030|||||||||||||||||
veh-25656030|||||||||||||||||
veh-25656030|||||||||||||||||
veh-25656031|25656031|HOUSTON, TX|DALLAS, TX||25656031-198|BECKER L|630-529-0700|MESQUITE, TX|HOUSTON, TX|25.2911131271204|154|570.439153176665|||||
veh-25656031|25656031|HOUSTON, TX|DALLAS, TX||25656031-430|RED RIVE|817-697-4310|DALLAS, TX|HUMBLE, TX|6.2727577764798|130|399.78481249042|||||
veh-25656031|||||||||||||||||
veh-25656031|||||||||||||||||
veh-25656031|||||||||||||||||
veh-25656033|||||||||||||||||
veh-25656033|||||||||||||||||
veh-25656033|||||||||||||||||
veh-25656033|||||||||||||||||
veh-25656033|||||||||||||||||
veh-25656035|||||||||||||||||
veh-25656035|||||||||||||||||
veh-25656035|||||||||||||||||
veh-25656035|||||||||||||||||
veh-25656035|||||||||||||||||
veh-25656045|||||||||||||||||
veh-25656045|||||||||||||||||
veh-25656045|||||||||||||||||
veh-25656045|||||||||||||||||
veh-25656045|||||||||||||||||
veh-25656046|||||||||||||||||
veh-25656046|||||||||||||||||
veh-25656046|||||||||||||||||
veh-25656046|||||||||||||||||
veh-25656046|||||||||||||||||
veh-25656047|||||||||||||||||
veh-25656047|||||||||||||||||
veh-25656047|||||||||||||||||
veh-25656047|||||||||||||||||
veh-25656047|||||||||||||||||
veh-25656049|25656049|HOUSTON, TX|FORT WORTH, TX||25656049-196|BECKER L|630-529-0700|MESQUITE, TX|HOUSTON, TX|39.2459020468018|167|549.691168918107|||||
veh-25656049|25656049|HOUSTON, TX|FORT WORTH, TX||25656049-310|COYOTE L|773-799-2118|FORT WORTH, TX|WACO, TX|30.822573228777|156|412.253363590043|||||
veh-25656049|||||||||||||||||
veh-25656049|||||||||||||||||
veh-25656049|||||||||||||||||
veh-25656051|||||||||||||||||
veh-25656051|||||||||||||||||
veh-25656051|||||||||||||||||
veh-25656051|||||||||||||||||
veh-25656051|||||||||||||||||
veh-25656052|||||||||||||||||
veh-25656052|||||||||||||||||
veh-25656052|||||||||||||||||
veh-25656052|||||||||||||||||
veh-25656052|||||||||||||||||
veh-25656054|25656054|HOUSTON, TX|SAN ANTONIO, TX||25656054-360|LOGISTIC|716-308-6118|SAN ANTONIO, TX|HOUSTON, TX|26.1802975132663|157|417.401915601012|||||
veh-25656054|||||||||||||||||
veh-25656054|||||||||||||||||
veh-25656054|||||||||||||||||
veh-25656054|||||||||||||||||
veh-25656055|||||||||||||||||
veh-25656055|||||||||||||||||
veh-25656055|||||||||||||||||
veh-25656055|||||||||||||||||
veh-25656055|||||||||||||||||
veh-25656056|||||||||||||||||
veh-25656056|||||||||||||||||
veh-25656056|||||||||||||||||
veh-25656056|||||||||||||||||
veh-25656056|||||||||||||||||
veh-25656057|25656057|HOUSTON, TX|ROSENBERG, TX||25656057-242|C H ROBI|833-428-5247|SCHERTZ, TX|TEMPLE, TX|431.112754296793|568|190.225616596452|||||
veh-25656057|||||||||||||||||
veh-25656057|||||||||||||||||
veh-25656057|||||||||||||||||
veh-25656057|||||||||||||||||
veh-25656058|25656058|HOUSTON, TX|HOUSTON (CYPRESS), TX||25656058-251|C H ROBI|833-428-5247|SUGAR LAND, TX|CAMERON, TX|276.028682565524|417|49.954154572682|||||
veh-25656058|||||||||||||||||
veh-25656058|||||||||||||||||
veh-25656058|||||||||||||||||
veh-25656058|||||||||||||||||
veh-25656060|||||||||||||||||
veh-25656060|||||||||||||||||
veh-25656060|||||||||||||||||
veh-25656060|||||||||||||||||
veh-25656060|||||||||||||||||
veh-25656061|25656061|HOUSTON, TX|CONROE, TX||25656061-275|US XPRES|312-660-2222|WILMER, TX|DAYTON, TX|411.422073645097|528|25.6339530987858|||||
veh-25656061|||||||||||||||||
veh-25656061|||||||||||||||||
veh-25656061|||||||||||||||||
veh-25656061|||||||||||||||||
veh-25656062|25656062|HOUSTON, TX|DALLAS, TX||25656062-274|US XPRES|312-660-2222|WILMER, TX|DAYTON, TX|43.5799768849342|174|576.271627275778|||||
veh-25656062|25656062|HOUSTON, TX|DALLAS, TX||25656062-445|COYOTE L|773-799-2118|GRAND PRAIRIE, TX|MISSOURI CITY, TX|67.3182795431668|192|509.332430139063|||||
veh-25656062|||||||||||||||||
veh-25656062|||||||||||||||||
veh-25656062|||||||||||||||||
veh-25656063|||||||||||||||||
veh-25656063|||||||||||||||||
veh-25656063|||||||||||||||||
veh-25656063|||||||||||||||||
veh-25656063|||||||||||||||||
veh-25656064|25656064|HOUSTON, TX|NEW BRAUNFELS, TX||25656064-354|LOGISTIC|716-308-6118|SAN ANTONIO, TX|HOUSTON, TX|65.9947556141027|191|284.223521708692|||||
veh-25656064|||||||||||||||||
veh-25656064|||||||||||||||||
veh-25656064|||||||||||||||||
veh-25656064|||||||||||||||||
veh-25656065|25656065|HOUSTON, TX|DALLAS, TX||25656065-407|BECKER L|630-529-0700|MESQUITE, TX|HOUSTON, TX|25.2911131271204|154|570.439153176665|||||
veh-25656065|25656065|HOUSTON, TX|DALLAS, TX||25656065-329|REDWOOD|312-870-5030|LANCASTER, TX|DAYTON, TX|43.7023873140542|180|439.151182969416|||||
veh-25656065|||||||||||||||||
veh-25656065|||||||||||||||||
veh-25656065|||||||||||||||||
veh-25656066|25656066|HOUSTON, TX|DALLAS, TX||25656066-408|BECKER L|630-529-0700|MESQUITE, TX|HOUSTON, TX|25.2911131271204|154|570.439153176665|||||
veh-25656066|25656066|HOUSTON, TX|DALLAS, TX||25656066-305|BNSF LOG|888-285-4514|FLOWER MOUND, TX|DESOTO, TX|53.9892129692918|188|371.378062029569|||||
veh-25656066|||||||||||||||||
veh-25656066|||||||||||||||||
veh-25656066|||||||||||||||||
veh-25656067|25656067|HOUSTON, TX|DALLAS, TX||25656067-406|BECKER L|630-529-0700|MESQUITE, TX|HOUSTON, TX|25.2911131271204|154|570.439153176665|||||
veh-25656067|25656067|HOUSTON, TX|DALLAS, TX||25656067-71|USA TRUC|972-677-6171|FORNEY, TX|WAXAHACHIE, TX|45.8405309008662|174|384.604173536978|||||
veh-25656067|||||||||||||||||
veh-25656067|||||||||||||||||
veh-25656067|||||||||||||||||
veh-25656068|25656068|HOUSTON, TX|DALLAS, TX||25656068-339|BECKER L|630-529-0700|MESQUITE, TX|HOUSTON, TX|25.2911131271204|154|570.439153176665|||||
veh-25656068|25656068|HOUSTON, TX|DALLAS, TX||25656068-394|RED RIVE|817-697-4310|DALLAS, TX|HUMBLE, TX|6.2727577764798|130|399.78481249042|||||
veh-25656068|||||||||||||||||
veh-25656068|||||||||||||||||
veh-25656068|||||||||||||||||
veh-25656069|25656069|HOUSTON, TX|TEMPLE, TX||25656069-273|ARPCO TR|817-756-1851|WILMER, TX|HOUSTON, TX|186.933774093728|296|460.935479902735|||||
veh-25656069|||||||||||||||||
veh-25656069|||||||||||||||||
veh-25656069|||||||||||||||||
veh-25656069|||||||||||||||||
veh-25656070|25656070|HOUSTON, TX|FORT WORTH, TX||25656070-337|BECKER L|630-529-0700|MESQUITE, TX|HOUSTON, TX|39.2459020468018|167|549.691168918107|||||
veh-25656070|25656070|HOUSTON, TX|FORT WORTH, TX||25656070-435|COYOTE L|773-799-2118|FORT WORTH, TX|WACO, TX|30.822573228777|156|412.253363590043|||||
veh-25656070|||||||||||||||||
veh-25656070|||||||||||||||||
veh-25656070|||||||||||||||||
veh-25656072|25656072|HOUSTON, TX|WACO, TX||25656072-338|BECKER L|630-529-0700|MESQUITE, TX|HOUSTON, TX|168.219270011309|294|355.677261386655|||||
veh-25656072|25656072|HOUSTON, TX|WACO, TX||25656072-529|FREIGHT|662-432-4300|WACO, TX|GRAND PRAIRIE, TX|170.019386829383|288|229.529123541327|||||
veh-25656072|||||||||||||||||
veh-25656072|||||||||||||||||
veh-25656072|||||||||||||||||
veh-25656075|||||||||||||||||
veh-25656075|||||||||||||||||
veh-25656075|||||||||||||||||
veh-25656075|||||||||||||||||
veh-25656075|||||||||||||||||
veh-25656077|25656077|HOUSTON, TX|AUSTIN, TX||25656077-499|J H ROSE|956-217-5263|SAN ANTONIO, TX|HOUSTON, TX|138.998595697615|266|298.378990410147|||||
veh-25656077|||||||||||||||||
veh-25656077|||||||||||||||||
veh-25656077|||||||||||||||||
veh-25656077|||||||||||||||||
veh-25656078|||||||||||||||||
veh-25656078|||||||||||||||||
veh-25656078|||||||||||||||||
veh-25656078|||||||||||||||||
veh-25656078|||||||||||||||||
veh-25656080|25656080|HOUSTON, TX|DALLAS, TX||25656080-484|BECKER L|630-529-0700|MESQUITE, TX|HOUSTON, TX|25.2911131271204|154|570.439153176665|||||
veh-25656080|25656080|HOUSTON, TX|DALLAS, TX||25656080-304|BNSF LOG|888-285-4514|FLOWER MOUND, TX|DESOTO, TX|53.9892129692918|188|371.378062029569|||||
veh-25656080|||||||||||||||||
veh-25656080|||||||||||||||||
veh-25656080|||||||||||||||||
veh-25656085|25656085|HOUSTON, TX|FORT WORTH, TX||25656085-485|BECKER L|630-529-0700|MESQUITE, TX|HOUSTON, TX|39.2459020468018|167|549.691168918107|||||
veh-25656085|25656085|HOUSTON, TX|FORT WORTH, TX||25656085-278|TOTAL QU|800-580-3101|ARLINGTON, TX|DALLAS, TX|23.5059092547255|149|384.192360412757|||||
veh-25656085|||||||||||||||||
veh-25656085|||||||||||||||||
veh-25656085|||||||||||||||||
veh-25656086|25656086|HOUSTON, TX|ROSENBERG, TX||25656086-502|C H ROBI|833-428-5247|SAN ANTONIO, TX|TEMPLE, TX|462.29323822188|594|144.869978898182|||||
veh-25656086|||||||||||||||||
veh-25656086|||||||||||||||||
veh-25656086|||||||||||||||||
veh-25656086|||||||||||||||||
veh-25656093|||||||||||||||||
veh-25656093|||||||||||||||||
veh-25656093|||||||||||||||||
veh-25656093|||||||||||||||||
veh-25656093|||||||||||||||||
veh-25656095|||||||||||||||||
veh-25656095|||||||||||||||||
veh-25656095|||||||||||||||||
veh-25656095|||||||||||||||||
veh-25656095|||||||||||||||||
veh-25656096|||||||||||||||||
veh-25656096|||||||||||||||||
veh-25656096|||||||||||||||||
veh-25656096|||||||||||||||||
veh-25656096|||||||||||||||||
veh-25657755|25657755|HOUSTON, TX|AUSTIN, TX||25657755-187|SHEERTRA|866-200-5884|MARBLE FALLS, TX|HOUSTON, TX|125.649023823431|304|361.616818555018|||||
veh-25657755|25657755|HOUSTON, TX|AUSTIN, TX||25657755-331|SHEERTRA|866-200-5884|MARBLE FALLS, TX|HOUSTON, TX|125.649023823431|304|361.616818555018|||||
veh-25657755|||||||||||||||||
veh-25657755|||||||||||||||||
veh-25657755|||||||||||||||||
veh-25657760|||||||||||||||||
veh-25657760|||||||||||||||||
veh-25657760|||||||||||||||||
veh-25657760|||||||||||||||||
veh-25657760|||||||||||||||||
veh-25657761|||||||||||||||||
veh-25657761|||||||||||||||||
veh-25657761|||||||||||||||||
veh-25657761|||||||||||||||||
veh-25657761|||||||||||||||||
veh-25657766|||||||||||||||||
veh-25657766|||||||||||||||||
veh-25657766|||||||||||||||||
veh-25657766|||||||||||||||||
veh-25657766|||||||||||||||||
veh-25657790|||||||||||||||||
veh-25657790|||||||||||||||||
veh-25657790|||||||||||||||||
veh-25657790|||||||||||||||||
veh-25657790|||||||||||||||||
veh-25657793|||||||||||||||||
veh-25657793|||||||||||||||||
veh-25657793|||||||||||||||||
veh-25657793|||||||||||||||||
veh-25657793|||||||||||||||||
veh-25658084|25658084|HOUSTON, TX|SAN ANTONIO, TX||25658084-219|XPO LOGI|214-937-0032|SAN ANTONIO, TX|HOUSTON, TX|26.1802975132663|157|163.401915601012|||||
veh-25658084|||||||||||||||||
veh-25658084|||||||||||||||||
veh-25658084|||||||||||||||||
veh-25658084|||||||||||||||||
veh-25658200|||||||||||||||||
veh-25658200|||||||||||||||||
veh-25658200|||||||||||||||||
veh-25658200|||||||||||||||||
veh-25658200|||||||||||||||||
veh-25659486|||||||||||||||||
veh-25659486|||||||||||||||||
veh-25659486|||||||||||||||||
veh-25659486|||||||||||||||||
veh-25659486|||||||||||||||||
veh-25659487|25659487|HOUSTON, TX|DALLAS, TX||25659487-483|BECKER L|630-529-0700|MESQUITE, TX|HOUSTON, TX|25.2911131271204|154|570.439153176665|||||
veh-25659487|25659487|HOUSTON, TX|DALLAS, TX||25659487-70|BNSF LOG|888-285-4514|FLOWER MOUND, TX|DESOTO, TX|53.9892129692918|188|371.378062029569|||||
veh-25659487|||||||||||||||||
veh-25659487|||||||||||||||||
veh-25659487|||||||||||||||||
veh-25659489|25659489|HOUSTON, TX|SAN ANTONIO, TX||25659489-218|XPO LOGI|214-937-0032|SAN ANTONIO, TX|HOUSTON, TX|26.1802975132663|157|163.401915601012|||||
veh-25659489|||||||||||||||||
veh-25659489|||||||||||||||||
veh-25659489|||||||||||||||||
veh-25659489|||||||||||||||||
veh-25659495|25659495|HOUSTON, TX|SAN ANTONIO, TX||25659495-223|C H ROBI|833-428-5247|SAN ANTONIO, TX|TEMPLE, TX|131.689388196404|268|642.345188594911|||||
veh-25659495|||||||||||||||||
veh-25659495|||||||||||||||||
veh-25659495|||||||||||||||||
veh-25659495|||||||||||||||||
veh-25659496|25659496|HOUSTON, TX|SAN ANTONIO, TX||25659496-509|LOGISTIC|716-308-6118|SAN ANTONIO, TX|HOUSTON, TX|26.1802975132663|157|417.401915601012|||||
veh-25659496|||||||||||||||||
veh-25659496|||||||||||||||||
veh-25659496|||||||||||||||||
veh-25659496|||||||||||||||||
veh-25659497|25659497|HOUSTON, TX|SAN ANTONIO, TX||25659497-353|C H ROBI|833-428-5247|SAN ANTONIO, TX|TEMPLE, TX|131.689388196404|268|642.345188594911|||||
veh-25659497|||||||||||||||||
veh-25659497|||||||||||||||||
veh-25659497|||||||||||||||||
veh-25659497|||||||||||||||||
veh-25659499|25659499|HOUSTON, TX|CORPUS CHRISTI, TX||25659499-490|ELITE TR|878-999-2874|MISSOURI CITY, TX|HOUSTON, TX|13.3489505014478|147|435.836238408292|||||
veh-25659499|||||||||||||||||
veh-25659499|||||||||||||||||
veh-25659499|||||||||||||||||
veh-25659499|||||||||||||||||
veh-25659500|25659500|HOUSTON, TX|SAN ANTONIO, TX||25659500-371|C H ROBI|833-428-5247|SCHERTZ, TX|TEMPLE, TX|128.179874979805|265|647.474414190496|||||
veh-25659500|||||||||||||||||
veh-25659500|||||||||||||||||
veh-25659500|||||||||||||||||
veh-25659500|||||||||||||||||
veh-25659501|25659501|HOUSTON, TX|SAN ANTONIO, TX||25659501-528|TANDEM L|512-388-9433|VON ORMY, TX|MISSOURI CITY, TX|57.0432599699256|191|628.786286568821|||||
veh-25659501|||||||||||||||||
veh-25659501|||||||||||||||||
veh-25659501|||||||||||||||||
veh-25659501|||||||||||||||||
veh-25659503|25659503|HOUSTON, TX|FORT WORTH, TX||25659503-197|BECKER L|630-529-0700|MESQUITE, TX|HOUSTON, TX|39.2459020468018|167|549.691168918107|||||
veh-25659503|25659503|HOUSTON, TX|FORT WORTH, TX||25659503-414|TOTAL QU|800-580-3101|ARLINGTON, TX|DALLAS, TX|23.5059092547255|149|384.192360412757|||||
veh-25659503|||||||||||||||||
veh-25659503|||||||||||||||||
veh-25659503|||||||||||||||||
veh-25659505|||||||||||||||||
