Vehicle|ShipmentId|Backhaul Origin|Backhaul Destination||MatchId|ShipperName|ShipperContact|Match Origin|Match Destination|Inc. miles|Inc. Minutes|Benefit|||Inc Miles|Inc Minutes|Benefit
veh-25649043|25649043|#N/A|#N/A||25649043-221|US LOGIS|817-281-1915|LAREDO, TX|ROANOKE, TX|26.1802975132663|157|517.401915601012|||||
veh-25649043|||||||||||||||||
veh-25649043|||||||||||||||||
veh-25649043|||||||||||||||||
veh-25649043|||||||||||||||||
veh-25650460|||||||||||||||||
veh-25650460|||||||||||||||||
veh-25650460|||||||||||||||||
veh-25650460|||||||||||||||||
veh-25650460|||||||||||||||||
veh-25652040|||||||||||||||||
veh-25652040|||||||||||||||||
veh-25652040|||||||||||||||||
veh-25652040|||||||||||||||||
veh-25652040|||||||||||||||||
veh-25652045|25652045|#N/A|#N/A||25652045-281|MEADOW L|406-281-8964|MINERAL WELLS, TX|DALLAS, TX|11.2536816334647|139|540.943322339178|||||
veh-25652045|||||||||||||||||
veh-25652045|||||||||||||||||
veh-25652045|||||||||||||||||
veh-25652045|||||||||||||||||
veh-25652063|||||||||||||||||
veh-25652063|||||||||||||||||
veh-25652063|||||||||||||||||
veh-25652063|||||||||||||||||
veh-25652063|||||||||||||||||
veh-25652079|||||||||||||||||
veh-25652079|||||||||||||||||
veh-25652079|||||||||||||||||
veh-25652079|||||||||||||||||
veh-25652079|||||||||||||||||
veh-25652101|25652101|#N/A|#N/A||25652101-203|ALLEN LU|800-825-5863|LAREDO, TX|BROOKSHIRE, TX|13.7621633713199|148|535.019313888509|||||
veh-25652101|||||||||||||||||
veh-25652101|||||||||||||||||
veh-25652101|||||||||||||||||
veh-25652101|||||||||||||||||
veh-25652120|||||||||||||||||
veh-25652120|||||||||||||||||
veh-25652120|||||||||||||||||
veh-25652120|||||||||||||||||
veh-25652120|||||||||||||||||
veh-25652122|25652122|#N/A|#N/A||25652122-392|GO TO TR|847-508-7965|COYANOSA, TX|HOUSTON, TX|25.8012601439099|155|891.50784636352|||||
veh-25652122|25652122|#N/A|#N/A||25652122-32|RYAN TRA|877-577-7925|CLARKSVILLE, TX|NEW BRAUNFELS, TX|22.8913716181789|147|749.576181490549|||||
veh-25652122|||||||||||||||||
veh-25652122|||||||||||||||||
veh-25652122|||||||||||||||||
veh-25652140|25652140|#N/A|#N/A||25652140-391|LANDSTAR|210-318-4560|MIDLAND, TX|HOCKLEY, TX|43.5799768849342|174|491.271627275778|||||
veh-25652140|25652140|#N/A|#N/A||25652140-302|TOTAL QU|800-580-3101|PASADENA, TX|HOUSTON, TX|55.9713919992046|191|471.051090774272|||||
veh-25652140|||||||||||||||||
veh-25652140|||||||||||||||||
veh-25652140|||||||||||||||||
veh-25652146|25652146|#N/A|#N/A||25652146-536|C H ROBI|833-428-5247|LOLITA, TX|SEGUIN, TX|43.5799768849342|174|491.271627275778|||||
veh-25652146|25652146|#N/A|#N/A||25652146-67|VITAL TR|330-983-9962|DALLAS, TX|AUSTIN, TX|55.9713919992046|191|571.051090774272|||||
veh-25652146|||||||||||||||||
veh-25652146|||||||||||||||||
veh-25652146|||||||||||||||||
veh-25652165|||||||||||||||||
veh-25652165|||||||||||||||||
veh-25652165|||||||||||||||||
veh-25652165|||||||||||||||||
veh-25652165|||||||||||||||||
veh-25655937|25655937|#N/A|#N/A||25655937-412|TOTAL QU|800-580-3101|CORPUS CHRISTI, TX|SHERMAN, TX|43.5799768849342|174|466.271627275778|||||
veh-25655937|25655937|#N/A|#N/A||25655937-403|DJM LOGI|773-649-3286|BAYTOWN, TX|FORT WORTH, TX|67.3182795431668|192|457.332430139063|||||
veh-25655937|||||||||||||||||
veh-25655937|||||||||||||||||
veh-25655937|||||||||||||||||
veh-25655940|||||||||||||||||
veh-25655940|||||||||||||||||
veh-25655940|||||||||||||||||
veh-25655940|||||||||||||||||
veh-25655940|||||||||||||||||
veh-25655941|||||||||||||||||
veh-25655941|||||||||||||||||
veh-25655941|||||||||||||||||
veh-25655941|||||||||||||||||
veh-25655941|||||||||||||||||
veh-25655943|25655943|#N/A|#N/A||25655943-125|HUB HIGH|412-787-6210|FORT WORTH, TX|HOUSTON, TX|14.6991934581878|150|615.254951719338|||||
veh-25655943|25655943|#N/A|#N/A||25655943-405|TTS LLC|972-924-9919|BRUCEVILLE, TX|HOUSTON, TX|43.7023873140542|180|489.151182969416|||||
veh-25655943|||||||||||||||||
veh-25655943|||||||||||||||||
veh-25655943|||||||||||||||||
veh-25655944|25655944|#N/A|#N/A||25655944-378|LOGISTIC|916-209-8577|GARLAND, TX|HUNTSVILLE, TX|125.122099742752|262|366.070588970219|||||
veh-25655944|25655944|#N/A|#N/A||25655944-479|APEX LOG|801-924-1850|GRAND PRAIRIE, TX|BUDA, TX|125.649023823431|304|351.616818555018|||||
veh-25655944|||||||||||||||||
veh-25655944|||||||||||||||||
veh-25655944|||||||||||||||||
veh-25655945|25655945|#N/A|#N/A||25655945-120|TOTAL QU|800-580-3101|FORT WORTH, TX|HOUSTON, TX|342.833086855481|478|120.035624177199|||||
veh-25655945|||||||||||||||||
veh-25655945|||||||||||||||||
veh-25655945|||||||||||||||||
veh-25655945|||||||||||||||||
veh-25655955|25655955|#N/A|#N/A||25655955-260|BNSF LOG|847-463-5128|LUFKIN, TX|DEER PARK, TX|57.0432599699256|191|469.786286568821|||||
veh-25655955|||||||||||||||||
veh-25655955|||||||||||||||||
veh-25655955|||||||||||||||||
veh-25655955|||||||||||||||||
veh-25655960|25655960|#N/A|#N/A||25655960-350|SAFER LO|423-708-7141|WESLACO, TX|HOUSTON, TX|26.1802975132663|157|907.401915601012|||||
veh-25655960|||||||||||||||||
veh-25655960|||||||||||||||||
veh-25655960|||||||||||||||||
veh-25655960|||||||||||||||||
veh-25655973|25655973|#N/A|#N/A||25655973-204|KING OF|316-530-5111|LAREDO, TX|HOUSTON, TX|13.3489505014478|147|781.836238408292|||||
veh-25655973|||||||||||||||||
veh-25655973|||||||||||||||||
veh-25655973|||||||||||||||||
veh-25655973|||||||||||||||||
veh-25655976|25655976|#N/A|#N/A||25655976-527|SUMMIT E|877-633-1560|LA PORTE, TX|FORT WORTH, TX|36.7411485453664|157|504.940111383134|||||
veh-25655976|||||||||||||||||
veh-25655976|||||||||||||||||
veh-25655976|||||||||||||||||
veh-25655976|||||||||||||||||
veh-25655978|||||||||||||||||
veh-25655978|||||||||||||||||
veh-25655978|||||||||||||||||
veh-25655978|||||||||||||||||
veh-25655978|||||||||||||||||
veh-25655987|25655987|#N/A|#N/A||25655987-259|TOTAL QU|800-580-3101|LUBBOCK, TX|HOUSTON, TX|101.549082232468|226|405.742749632354|||||
veh-25655987|25655987|#N/A|#N/A||25655987-73|ACTION E|715-803-3066|DEER PARK, TX|LEWISVILLE, TX|205.812941951359|332|247.80206183073|||||
veh-25655987|||||||||||||||||
veh-25655987|||||||||||||||||
veh-25655987|||||||||||||||||
veh-25656003|||||||||||||||||
veh-25656003|||||||||||||||||
veh-25656003|||||||||||||||||
veh-25656003|||||||||||||||||
veh-25656003|||||||||||||||||
veh-25656024|||||||||||||||||
veh-25656024|||||||||||||||||
veh-25656024|||||||||||||||||
veh-25656024|||||||||||||||||
veh-25656024|||||||||||||||||
veh-25656030|25656030|#N/A|#N/A||25656030-126|ARPCO TR|817-424-5460|FREEPORT, TX|DALLAS, TX|43.7023873140542|180|489.151182969416|||||
veh-25656030|25656030|#N/A|#N/A||25656030-321|COYOTE L|773-799-2118|SAN ANTONIO, TX|HOUSTON, TX|67.3182795431668|192|957.332430139063|||||
veh-25656030|||||||||||||||||
veh-25656030|||||||||||||||||
veh-25656030|||||||||||||||||
veh-25656031|25656031|#N/A|#N/A||25656031-198|TOTAL QU|800-580-3101|LAREDO, TX|DALLAS, TX|25.2911131271204|154|1046.43915317666|||||
veh-25656031|25656031|#N/A|#N/A||25656031-430|TRINITY|979-732-8434|DALLAS, TX|BRENHAM, TX|6.2727577764798|130|549.784812490421|||||
veh-25656031|||||||||||||||||
veh-25656031|||||||||||||||||
veh-25656031|||||||||||||||||
veh-25656033|||||||||||||||||
veh-25656033|||||||||||||||||
veh-25656033|||||||||||||||||
veh-25656033|||||||||||||||||
veh-25656033|||||||||||||||||
veh-25656035|||||||||||||||||
veh-25656035|||||||||||||||||
veh-25656035|||||||||||||||||
veh-25656035|||||||||||||||||
veh-25656035|||||||||||||||||
veh-25656045|||||||||||||||||
veh-25656045|||||||||||||||||
veh-25656045|||||||||||||||||
veh-25656045|||||||||||||||||
veh-25656045|||||||||||||||||
veh-25656046|||||||||||||||||
veh-25656046|||||||||||||||||
veh-25656046|||||||||||||||||
veh-25656046|||||||||||||||||
veh-25656046|||||||||||||||||
veh-25656047|||||||||||||||||
veh-25656047|||||||||||||||||
veh-25656047|||||||||||||||||
veh-25656047|||||||||||||||||
veh-25656047|||||||||||||||||
veh-25656049|25656049|#N/A|#N/A||25656049-196|ALL AMER|314-835-9499|LAPORTE, TX|ROUND ROCK, TX|39.2459020468018|167|498.691168918107|||||
veh-25656049|25656049|#N/A|#N/A||25656049-310|BEDROCK|214-865-6611|PORT ARTHUR, TX|HOUSTON, TX|30.822573228777|156|512.253363590043|||||
veh-25656049|||||||||||||||||
veh-25656049|||||||||||||||||
veh-25656049|||||||||||||||||
veh-25656051|||||||||||||||||
veh-25656051|||||||||||||||||
veh-25656051|||||||||||||||||
veh-25656051|||||||||||||||||
veh-25656051|||||||||||||||||
veh-25656052|||||||||||||||||
veh-25656052|||||||||||||||||
veh-25656052|||||||||||||||||
veh-25656052|||||||||||||||||
veh-25656052|||||||||||||||||
veh-25656054|25656054|#N/A|#N/A||25656054-360|COWAN SY|866-385-4203|DALLAS, TX|HOUSTON, TX|26.1802975132663|157|717.401915601012|||||
veh-25656054|||||||||||||||||
veh-25656054|||||||||||||||||
veh-25656054|||||||||||||||||
veh-25656054|||||||||||||||||
veh-25656055|||||||||||||||||
veh-25656055|||||||||||||||||
veh-25656055|||||||||||||||||
veh-25656055|||||||||||||||||
veh-25656055|||||||||||||||||
veh-25656056|||||||||||||||||
veh-25656056|||||||||||||||||
veh-25656056|||||||||||||||||
veh-25656056|||||||||||||||||
veh-25656056|||||||||||||||||
veh-25656057|25656057|#N/A|#N/A||25656057-242|SUNTECK|210-764-2222|LAREDO, TX|GRAND PRAIRIE, TX|431.112754296793|568|-95.7743834035491|||||
veh-25656057|||||||||||||||||
veh-25656057|||||||||||||||||
veh-25656057|||||||||||||||||
veh-25656057|||||||||||||||||
veh-25656058|25656058|#N/A|#N/A||25656058-251|RYAN TRA|913-335-9316|LAREDO, TX|FORT WORTH, TX|276.028682565524|417|644.954154572682|||||
veh-25656058|||||||||||||||||
veh-25656058|||||||||||||||||
veh-25656058|||||||||||||||||
veh-25656058|||||||||||||||||
veh-25656060|||||||||||||||||
veh-25656060|||||||||||||||||
veh-25656060|||||||||||||||||
veh-25656060|||||||||||||||||
veh-25656060|||||||||||||||||
veh-25656061|25656061|#N/A|#N/A||25656061-275|TRINITY|806-722-0500|MILLSAP, TX|BEAUMONT, TX|411.422073645097|528|-59.3660469012145|||||
veh-25656061|||||||||||||||||
veh-25656061|||||||||||||||||
veh-25656061|||||||||||||||||
veh-25656061|||||||||||||||||
veh-25656062|25656062|#N/A|#N/A||25656062-274|ACTION E|773-832-8600|MILLSAP, TX|HOUSTON, TX|43.5799768849342|174|716.271627275778|||||
veh-25656062|25656062|#N/A|#N/A||25656062-445|ACTION E|715-803-3066|DEER PARK, TX|LEWISVILLE, TX|67.3182795431668|192|457.332430139063|||||
veh-25656062|||||||||||||||||
veh-25656062|||||||||||||||||
veh-25656062|||||||||||||||||
veh-25656063|||||||||||||||||
veh-25656063|||||||||||||||||
veh-25656063|||||||||||||||||
veh-25656063|||||||||||||||||
veh-25656063|||||||||||||||||
veh-25656064|25656064|#N/A|#N/A||25656064-354|ASCENT G|800-572-6267|BURLESON, TX|HOUSTON, TX|65.9947556141027|191|259.223521708692|||||
veh-25656064|||||||||||||||||
veh-25656064|||||||||||||||||
veh-25656064|||||||||||||||||
veh-25656064|||||||||||||||||
veh-25656065|25656065|#N/A|#N/A||25656065-407|ASCENT G|800-572-6267|BURLESON, TX|HOUSTON, TX|25.2911131271204|154|619.439153176664|||||
veh-25656065|25656065|#N/A|#N/A||25656065-329|TOTAL QU|800-580-3101|SEGUIN, TX|WEST ORANGE, TX|43.7023873140542|180|489.151182969416|||||
veh-25656065|||||||||||||||||
veh-25656065|||||||||||||||||
veh-25656065|||||||||||||||||
veh-25656066|25656066|#N/A|#N/A||25656066-408|ARMSTRON|844-825-2705|CLEBURNE, TX|SCHULENBURG, TX|25.2911131271204|154|519.439153176664|||||
veh-25656066|25656066|#N/A|#N/A||25656066-305|TOTAL QU|800-580-3101|PLAINVIEW, TX|ORE CITY, TX|53.9892129692918|188|474.378062029569|||||
veh-25656066|||||||||||||||||
veh-25656066|||||||||||||||||
veh-25656066|||||||||||||||||
veh-25656067|25656067|#N/A|#N/A||25656067-406|MATADOR|877-662-8236|BUDA, TX|BUDA, TX|25.2911131271204|154|519.439153176664|||||
veh-25656067|25656067|#N/A|#N/A||25656067-71|SCHNEIDE|800-558-3957|DALLAS, TX|HOUSTON, TX|45.8405309008662|174|570.604173536978|||||
veh-25656067|||||||||||||||||
veh-25656067|||||||||||||||||
veh-25656067|||||||||||||||||
veh-25656068|25656068|#N/A|#N/A||25656068-339|LANDSTAR|214-817-1377|SUGAR LAND, TX|SAN ANTONIO, TX|25.2911131271204|154|519.439153176664|||||
veh-25656068|25656068|#N/A|#N/A||25656068-394|MANDUJAN|432-940-9968|COYANOSA, TX|SAN ANTONIO, TX|6.2727577764798|130|849.784812490421|||||
veh-25656068|||||||||||||||||
veh-25656068|||||||||||||||||
veh-25656068|||||||||||||||||
veh-25656069|25656069|#N/A|#N/A||25656069-273|ACTION E|773-832-8600|MILLSAP, TX|BEAUMONT, TX|186.933774093728|296|281.935479902734|||||
veh-25656069|||||||||||||||||
veh-25656069|||||||||||||||||
veh-25656069|||||||||||||||||
veh-25656069|||||||||||||||||
veh-25656070|25656070|#N/A|#N/A||25656070-337|TOTAL QU|800-580-3101|SHERMAN, TX|GRAND PRAIRIE, TX|39.2459020468018|167|498.691168918107|||||
veh-25656070|25656070|#N/A|#N/A||25656070-435|TOTAL QU|800-580-3101|DALLAS, TX|KELLER, TX|30.822573228777|156|512.253363590043|||||
veh-25656070|||||||||||||||||
veh-25656070|||||||||||||||||
veh-25656070|||||||||||||||||
veh-25656072|25656072|#N/A|#N/A||25656072-338|SCHNEIDE|800-558-3957|SHERMAN, TX|ARLINGTON, TX|168.219270011309|294|212.677261386655|||||
veh-25656072|25656072|#N/A|#N/A||25656072-529|LIPSEY L|423-475-6468|LA PORTE, TX|ROANOKE, TX|170.019386829383|288|304.529123541328|||||
veh-25656072|||||||||||||||||
veh-25656072|||||||||||||||||
veh-25656072|||||||||||||||||
veh-25656075|||||||||||||||||
veh-25656075|||||||||||||||||
veh-25656075|||||||||||||||||
veh-25656075|||||||||||||||||
veh-25656075|||||||||||||||||
veh-25656077|25656077|#N/A|#N/A||25656077-499|TOTAL QU|800-580-3101|HOUSTON, TX|AUSTIN, TX|138.998595697615|266|348.378990410148|||||
veh-25656077|||||||||||||||||
veh-25656077|||||||||||||||||
veh-25656077|||||||||||||||||
veh-25656077|||||||||||||||||
veh-25656078|||||||||||||||||
veh-25656078|||||||||||||||||
veh-25656078|||||||||||||||||
veh-25656078|||||||||||||||||
veh-25656078|||||||||||||||||
veh-25656080|25656080|#N/A|#N/A||25656080-484|TOTAL QU|800-580-3101|HOUSTON, TX|COMANCHE, TX|25.2911131271204|154|519.439153176664|||||
veh-25656080|25656080|#N/A|#N/A||25656080-304|AXLE LOG|800-522-1889|PLAINVIEW, TX|DUNCANVILLE, TX|53.9892129692918|188|474.378062029569|||||
veh-25656080|||||||||||||||||
veh-25656080|||||||||||||||||
veh-25656080|||||||||||||||||
veh-25656085|25656085|#N/A|#N/A||25656085-485|XPO LOGI|800-397-7305|HOUSTON, TX|FORNEY, TX|39.2459020468018|167|428.691168918107|||||
veh-25656085|25656085|#N/A|#N/A||25656085-278|MEADOW L|406-281-8964|MINERAL WELLS, TX|DALLAS, TX|23.5059092547255|149|523.192360412757|||||
veh-25656085|||||||||||||||||
veh-25656085|||||||||||||||||
veh-25656085|||||||||||||||||
veh-25656086|25656086|#N/A|#N/A||25656086-502|SCHNEIDE|800-558-3957|HOUSTON, TX|DALLAS, TX|462.29323822188|594|-211.130021101818|||||
veh-25656086|||||||||||||||||
veh-25656086|||||||||||||||||
veh-25656086|||||||||||||||||
veh-25656086|||||||||||||||||
veh-25656093|||||||||||||||||
veh-25656093|||||||||||||||||
veh-25656093|||||||||||||||||
veh-25656093|||||||||||||||||
veh-25656093|||||||||||||||||
veh-25656095|||||||||||||||||
veh-25656095|||||||||||||||||
veh-25656095|||||||||||||||||
veh-25656095|||||||||||||||||
veh-25656095|||||||||||||||||
veh-25656096|||||||||||||||||
veh-25656096|||||||||||||||||
veh-25656096|||||||||||||||||
veh-25656096|||||||||||||||||
veh-25656096|||||||||||||||||
veh-25657755|25657755|#N/A|#N/A||25657755-187|SUMMIT E|877-633-1560|LA PORTE, TX|FORT WORTH, TX|125.649023823431|304|351.616818555018|||||
veh-25657755|25657755|#N/A|#N/A||25657755-331|KING OF|316-413-8706|SEGUIN, TX|SAN ANTONIO, TX|125.649023823431|304|226.616818555018|||||
veh-25657755|||||||||||||||||
veh-25657755|||||||||||||||||
veh-25657755|||||||||||||||||
veh-25657760|||||||||||||||||
veh-25657760|||||||||||||||||
veh-25657760|||||||||||||||||
veh-25657760|||||||||||||||||
veh-25657760|||||||||||||||||
veh-25657761|||||||||||||||||
veh-25657761|||||||||||||||||
veh-25657761|||||||||||||||||
veh-25657761|||||||||||||||||
veh-25657761|||||||||||||||||
veh-25657766|||||||||||||||||
veh-25657766|||||||||||||||||
veh-25657766|||||||||||||||||
veh-25657766|||||||||||||||||
veh-25657766|||||||||||||||||
veh-25657790|||||||||||||||||
veh-25657790|||||||||||||||||
veh-25657790|||||||||||||||||
veh-25657790|||||||||||||||||
veh-25657790|||||||||||||||||
veh-25657793|||||||||||||||||
veh-25657793|||||||||||||||||
veh-25657793|||||||||||||||||
veh-25657793|||||||||||||||||
veh-25657793|||||||||||||||||
veh-25658084|25658084|#N/A|#N/A||25658084-219|IMMEC TR|312-445-8795|LAREDO, TX|DALLAS, TX|26.1802975132663|157|1044.40191560101|||||
veh-25658084|||||||||||||||||
veh-25658084|||||||||||||||||
veh-25658084|||||||||||||||||
veh-25658084|||||||||||||||||
veh-25658200|||||||||||||||||
veh-25658200|||||||||||||||||
veh-25658200|||||||||||||||||
veh-25658200|||||||||||||||||
veh-25658200|||||||||||||||||
veh-25659486|||||||||||||||||
veh-25659486|||||||||||||||||
veh-25659486|||||||||||||||||
veh-25659486|||||||||||||||||
veh-25659486|||||||||||||||||
veh-25659487|25659487|#N/A|#N/A||25659487-483|XPO LOGI|678-971-0856|HOUSTON, TX|CORPUS CHRISTI, TX|25.2911131271204|154|519.439153176664|||||
veh-25659487|25659487|#N/A|#N/A||25659487-70|SCHNEIDE|800-558-3957|DALLAS, TX|NEW BRAUNFELS, TX|53.9892129692918|188|474.378062029569|||||
veh-25659487|||||||||||||||||
veh-25659487|||||||||||||||||
veh-25659487|||||||||||||||||
veh-25659489|25659489|#N/A|#N/A||25659489-218|AVENGER|423-708-3700|LAREDO, TX|GRAND PRAIRIE, TX|26.1802975132663|157|517.401915601012|||||
veh-25659489|||||||||||||||||
veh-25659489|||||||||||||||||
veh-25659489|||||||||||||||||
veh-25659489|||||||||||||||||
veh-25659495|25659495|#N/A|#N/A||25659495-223|MAX TRAN|423-541-1403|LAREDO, TX|GRAPEVINE, TX|131.689388196404|268|356.34518859491|||||
veh-25659495|||||||||||||||||
veh-25659495|||||||||||||||||
veh-25659495|||||||||||||||||
veh-25659495|||||||||||||||||
veh-25659496|25659496|#N/A|#N/A||25659496-509|ALLEN LU|800-254-5863|HOUSTON, TX|TEXARKANA, TX|26.1802975132663|157|650.401915601012|||||
veh-25659496|||||||||||||||||
veh-25659496|||||||||||||||||
veh-25659496|||||||||||||||||
veh-25659496|||||||||||||||||
veh-25659497|25659497|#N/A|#N/A||25659497-353|US TRANS|305-863-8777|ARLINGTON, TX|HOUSTON, TX|131.689388196404|268|156.34518859491|||||
veh-25659497|||||||||||||||||
veh-25659497|||||||||||||||||
veh-25659497|||||||||||||||||
veh-25659497|||||||||||||||||
veh-25659499|25659499|#N/A|#N/A||25659499-490|EDGE LOG|312-319-4766|HOUSTON, TX|TEMPLE, TX|13.3489505014478|147|535.836238408292|||||
veh-25659499|||||||||||||||||
veh-25659499|||||||||||||||||
veh-25659499|||||||||||||||||
veh-25659499|||||||||||||||||
veh-25659500|25659500|#N/A|#N/A||25659500-371|TOTAL QU|800-580-3101|FORT WORTH, TX|NACOGDOCHES, TX|128.179874979805|265|361.474414190497|||||
veh-25659500|||||||||||||||||
veh-25659500|||||||||||||||||
veh-25659500|||||||||||||||||
veh-25659500|||||||||||||||||
veh-25659501|25659501|#N/A|#N/A||25659501-528|LIPSEY L|423-475-6468|LA PORTE, TX|ROANOKE, TX|57.0432599699256|191|469.786286568821|||||
veh-25659501|||||||||||||||||
veh-25659501|||||||||||||||||
veh-25659501|||||||||||||||||
veh-25659501|||||||||||||||||
veh-25659503|25659503|#N/A|#N/A||25659503-197|OLYMPIA|956-701-3048|LAREDO, TX|WAXAHACHIE, TX|39.2459020468018|167|373.691168918107|||||
veh-25659503|25659503|#N/A|#N/A||25659503-414|JAS LOGI|210-451-7709|DALLAS, TX|HOUSTON, TX|23.5059092547255|149|398.192360412757|||||
veh-25659503|||||||||||||||||
veh-25659503|||||||||||||||||
veh-25659503|||||||||||||||||
veh-25659505|||||||||||||||||
veh-25659505|||||||||||||||||
veh-25659505|||||||||||||||||
veh-25659505|||||||||||||||||
veh-25659505|||||||||||||||||
veh-25659506|25659506|#N/A|#N/A||25659506-385|TOTAL QU|800-580-3101|ROANOKE, TX|HOUSTON, TX|57.0432599699256|191|469.786286568821|||||
veh-25659506|||||||||||||||||
veh-25659506|||||||||||||||||
veh-25659506|||||||||||||||||
veh-25659506|||||||||||||||||
veh-25659507|25659507|#N/A|#N/A||25659507-520|STRONGHO|888-963-9299|HOUSTON, TX|ROCKWALL, TX|128.179874979805|265|303.474414190497|||||
veh-25659507|||||||||||||||||
veh-25659507|||||||||||||||||
veh-25659507|||||||||||||||||
veh-25659507|||||||||||||||||
veh-25659508|25659508|#N/A|#N/A||25659508-491|TOTAL QU|800-580-3101|HOUSTON, TX|KILLEEN, TX|29.8836790236992|163|511.055925418702|||||
veh-25659508|||||||||||||||||
veh-25659508|||||||||||||||||
veh-25659508|||||||||||||||||
veh-25659508|||||||||||||||||
veh-25659509|25659509|#N/A|#N/A||25659509-224|GENPRO I|800-243-6770|LAREDO, TX|VICTORIA, TX|26.1802975132663|157|517.401915601012|||||
veh-25659509|||||||||||||||||
veh-25659509|||||||||||||||||
veh-25659509|||||||||||||||||
veh-25659509|||||||||||||||||
veh-25659510|||||||||||||||||
veh-25659510|||||||||||||||||
veh-25659510|||||||||||||||||
veh-25659510|||||||||||||||||
veh-25659510|||||||||||||||||
veh-25659512|25659512|#N/A|#N/A||25659512-349|PROPAK L|407-730-9223|WEATHERFORD, TX|SEABROOK, TX|26.1802975132663|157|517.401915601012|||||
