Vehicle,ShipmentId,Backhaul Origin,Backhaul Destination,,MatchId,ShipperName,ShipperContact,Match Origin,Match Destination,Inc. miles,Inc. Minutes,Benefit
veh-25675948,25675948,"HOUSTON, TX","ALEXANDRIA, LA",,25675948-264,SCOTLYNN,239-210-3000,HOUSTON; TX,HUMBLE; TX,39.6112692159519,112,516.373368991843
veh-25675948,25675948,"HOUSTON, TX","ALEXANDRIA, LA",,25675948-25,BECKER L,630-529-0700,MESQUITE; TX,HOUSTON; TX,319.475685684815,450,125.818690891918
veh-25675948,25675948,"HOUSTON, TX","ALEXANDRIA, LA",,25675948-26,BECKER L,630-529-0700,MESQUITE; TX,CONROE; TX,316.775821144071,447,108.992531049996
veh-25675948,25675948,"HOUSTON, TX","ALEXANDRIA, LA",,25675948-58,FLS TRAN,877-823-0036,DALLAS; TX,TYLER; TX,378.621049622827,534,22.3631614450644
veh-25675959,25675959,"HOUSTON, TX","CORPUS CHRISTI, TX",,25675959-165,AMINO TR,972-330-2804,SAN ANTONIO; TX,AUSTIN; TX,169.371916437794,308,582.706471936736
veh-25675959,25675959,"HOUSTON, TX","CORPUS CHRISTI, TX",,25675959-36,RECOUP I,732-744-1411,BROWNSVILLE; TX,HOUSTON; TX,296.474952464986,437,542.24088942465
veh-25675959,25675959,"HOUSTON, TX","CORPUS CHRISTI, TX",,25675959-122,LOKE GLO,952-583-9271,LAREDO; TX,HOUSTON; TX,232.692283793356,333,461.75510512384
veh-25675959,25675959,"HOUSTON, TX","CORPUS CHRISTI, TX",,25675959-132,INFINITE,956-267-7569,LAREDO; TX,SEALY; TX,254.41982427579,366,390.248607354568
veh-25675959,25675959,"HOUSTON, TX","CORPUS CHRISTI, TX",,25675959-129,REDWOOD,737-238-4634,LAREDO; TX,HOUSTON; TX,232.692283793356,333,115.75510512384
veh-25675960,25675960,"HOUSTON, TX","CORPUS CHRISTI, TX",,25675960-313,AMINO TR,972-330-2804,SAN ANTONIO; TX,AUSTIN; TX,169.371916437794,308,582.706471936736
veh-25675960,25675960,"HOUSTON, TX","CORPUS CHRISTI, TX",,25675960-119,NATIONWI,916-883-2624,LAREDO; TX,HOUSTON; TX,232.692283793356,333,461.75510512384
veh-25675960,25675960,"HOUSTON, TX","CORPUS CHRISTI, TX",,25675960-131,INFINITE,956-267-7569,LAREDO; TX,NEW BRAUNFELS; TX,282.873724632458,438,293.9610049337
veh-25675960,25675960,"HOUSTON, TX","CORPUS CHRISTI, TX",,25675960-170,C H ROBI,833-428-5247,SAN ANTONIO; TX,ORANGE; TX,320.940261225098,460,169.79715842105
veh-25675961,25675961,"HOUSTON, TX","COMMERCE, TX",,25675961-139,TTS LLC,817-728-5525,MANSFIELD; TX,HOUSTON; TX,73.1753389588279,209,844.822433361916
veh-25675961,25675961,"HOUSTON, TX","COMMERCE, TX",,25675961-56,TOTAL QU,800-580-3101,DALLAS; TX,HOUSTON; TX,42.8560776467372,138,585.98182837685
veh-25675961,25675961,"HOUSTON, TX","COMMERCE, TX",,25675961-2,WATCO SU,913-601-4135,CARROLLTON; TX,HOUSTON; TX,64.4320031814284,175,531.336902912581
veh-25675961,25675961,"HOUSTON, TX","COMMERCE, TX",,25675961-133,LANDSTAR,479-765-0500,LITTLE ELM; TX,DICKINSON; TX,122.817428262518,241,478.706101316896
veh-25675961,25675961,"HOUSTON, TX","COMMERCE, TX",,25675961-6,NT LOGIS,469-362-5050,DALLAS; TX,PASADENA; TX,63.2998620552525,167,370.307496108135
veh-25675963,25675963,"HOUSTON, TX","BATON ROUGE, LA",,25675963-256,WATCO SU,479-717-6600,HOUSTON; TX,DAYTON; TX,73.0697055935974,204,546.593747399555
veh-25675963,25675963,"HOUSTON, TX","BATON ROUGE, LA",,25675963-10,TOTAL QU,800-580-3101,DALLAS; TX,HOUSTON; TX,361.991872444605,486,94.7935905153665
veh-25675965,25675965,"HOUSTON, TX","DALLAS, TX",,25675965-338,PLS LOGI,469-513-4854,FORT WORTH; TX,HOUSTON; TX,53.9034635316341,206,718.551246366005
veh-25675965,25675965,"HOUSTON, TX","DALLAS, TX",,25675965-7,TOTAL QU,800-580-3101,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,634.532802780436
veh-25675965,25675965,"HOUSTON, TX","DALLAS, TX",,25675965-3,HUB HIGH,412-787-6210,CARROLLTON; TX,HOUSTON; TX,29.6525283656654,173,573.035349861848
veh-25675965,25675965,"HOUSTON, TX","DALLAS, TX",,25675965-76,LANDSTAR,347-354-4647,FORT WORTH; TX,BROOKSHIRE; TX,71.9468850584712,204,511.918675631004
veh-25675965,25675965,"HOUSTON, TX","DALLAS, TX",,25675965-78,CHARIOT,615-206-7080,FORT WORTH; TX,WACO; TX,64.0834130761679,215,410.574905903455
veh-25675966,25675966,"HOUSTON, TX","CORPUS CHRISTI, TX",,25675966-174,C H ROBI,833-428-5247,SAN ANTONIO; TX,LA PORTE; TX,158.22200405135,286,569.108701886073
veh-25675966,25675966,"HOUSTON, TX","CORPUS CHRISTI, TX",,25675966-114,LANDSTAR,479-765-0500,LAREDO; TX,HOUSTON; TX,232.692283793356,333,461.75510512384
veh-25675966,25675966,"HOUSTON, TX","CORPUS CHRISTI, TX",,25675966-128,REDWOOD,737-238-4634,LAREDO; TX,HOUSTON; TX,232.692283793356,333,415.75510512384
veh-25675966,25675966,"HOUSTON, TX","CORPUS CHRISTI, TX",,25675966-210,SUPPLY C,512-442-9959,CORPUS CHRISTI; TX,HUTCHINS; TX,410.429741384667,563,154.278238499426
veh-25675967,25675967,"HOUSTON, TX","PASADENA, TX",,25675967-296,SCOTLYNN,239-210-3000,PASADENA; TX,HUMBLE; TX,41.7034312202518,171,494.473951160103
veh-25675968,25675968,"HOUSTON, TX","BATON ROUGE, LA",,25675968-348,WATCO SU,479-717-6600,HOUSTON; TX,DAYTON; TX,73.0697055935974,204,450.593747399555
veh-25675968,25675968,"HOUSTON, TX","BATON ROUGE, LA",,25675968-286,TRI-STAT,843-407-7919,MALAKOFF; TX,HOUSTON; TX,251.677706388954,391,24.2509731277004
veh-25675969,25675969,"HOUSTON, TX","SHREVEPORT, LA",,25675969-94,WATCO SU,479-717-6600,HOUSTON; TX,DAYTON; TX,60.4589459032896,166,477.989110500785
veh-25675969,25675969,"HOUSTON, TX","SHREVEPORT, LA",,25675969-136,TRINITY,806-722-0500,MALAKOFF; TX,HOUSTON; TX,82.0230653559844,201,460.016782879938
veh-25675969,25675969,"HOUSTON, TX","SHREVEPORT, LA",,25675969-1,HUB HIGH,844-887-4582,CARROLLTON; TX,HOUSTON; TX,204.367628965911,311,321.423531153558
veh-25675969,25675969,"HOUSTON, TX","SHREVEPORT, LA",,25675969-356,PROPAK L,615-647-6833,MOUNT PLEASANT; TX,JERSEY VILLAGE; TX,113.623597251047,259,280.626821910431
veh-25675969,25675969,"HOUSTON, TX","SHREVEPORT, LA",,25675969-342,NT LOGIS,469-362-5050,HAWKINS; TX,AUSTIN; TX,227.293797457343,361,166.903985667002
veh-25675970,25675970,"HOUSTON, TX","AUSTIN, TX",,25675970-368,MOUNTAIN,817-552-1910,SAN ANTONIO; TX,TOMBALL; TX,160.314787428387,343,547.86721750117
veh-25675970,25675970,"HOUSTON, TX","AUSTIN, TX",,25675970-197,SCHNEIDE,800-558-3957,AUSTIN; TX,TEMPLE; TX,80.5504119701244,244,332.59318054192
veh-25675970,25675970,"HOUSTON, TX","AUSTIN, TX",,25675970-307,C H ROBI,833-428-5247,SAN ANTONIO; TX,FORT WORTH; TX,452.915480880361,662,272.541065894507
veh-25675970,25675970,"HOUSTON, TX","AUSTIN, TX",,25675970-310,C H ROBI,833-428-5247,SAN ANTONIO; TX,FORNEY; TX,457.327227310575,724,182.916538440189
veh-25675970,25675970,"HOUSTON, TX","AUSTIN, TX",,25675970-178,ELITE TR,878-999-2874,TEMPLE; TX,HOUSTON; TX,79.999254352716,250,73.2675465304618
veh-25675972,25675972,"HOUSTON, TX","DALLAS, TX",,25675972-17,C H ROBI,833-428-5247,HUTCHINS; TX,HOUSTON; TX,9.15406315632495,141,642.762205475537
veh-25675972,25675972,"HOUSTON, TX","DALLAS, TX",,25675972-332,TOTAL QU,800-580-3101,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,597.532802780436
veh-25675972,25675972,"HOUSTON, TX","DALLAS, TX",,25675972-57,TOTAL QU,800-580-3101,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,557.532802780436
veh-25675972,25675972,"HOUSTON, TX","DALLAS, TX",,25675972-13,COYOTE L,773-799-2118,FORT WORTH; TX,NORTH HOUSTON; TX,56.6076776815341,209,493.372273669123
veh-25675972,25675972,"HOUSTON, TX","DALLAS, TX",,25675972-232,CHARIOT,615-206-7080,FORT WORTH; TX,WACO; TX,64.0834130761679,215,410.574905903455
veh-25675973,25675973,"HOUSTON, TX","VICTORIA, TX",,25675973-250,RED RIVE,817-697-4310,HOUSTON; TX,SPRING; TX,40.3861210185542,196,490.795043864773
veh-25675973,25675973,"HOUSTON, TX","VICTORIA, TX",,25675973-124,LANDSTAR,210-272-9850,LAREDO; TX,HOUSTON; TX,367.285346788124,495,249.583290790013
veh-25675973,25675973,"HOUSTON, TX","VICTORIA, TX",,25675973-120,C H ROBI,833-428-5247,LAREDO; TX,GEORGETOWN; TX,491.416978388656,708,236.959965501386
veh-25675973,25675973,"HOUSTON, TX","VICTORIA, TX",,25675973-360,TTS LLC,972-924-9919,SAN ANTONIO; TX,GALVESTON; TX,278.26997402662,504,5.65743064858881
veh-25675974,25675974,"HOUSTON, TX","ALEXANDRIA, LA",,25675974-345,NT LOGIS,469-362-5050,HOUSTON; TX,HUNTSVILLE; TX,146.326444380926,227,452.57612896384
veh-25675974,25675974,"HOUSTON, TX","ALEXANDRIA, LA",,25675974-135,TRI-STAT,843-407-7919,MALAKOFF; TX,HOUSTON; TX,217.733356531249,364,246.197305959793
veh-25675974,25675974,"HOUSTON, TX","ALEXANDRIA, LA",,25675974-222,C H ROBI,833-428-5247,DALLAS; TX,LUFKIN; TX,368.214920402152,491,63.8037272587934
veh-25675974,25675974,"HOUSTON, TX","ALEXANDRIA, LA",,25675974-177,LANDSTAR,346-330-2444,SUNNYVALE; TX,SEALY; TX,366.194837635304,563,21.4754249236747
veh-25675975,25675975,"HOUSTON, TX","SHREVEPORT, LA",,25675975-20,RAPID TR,615-867-9902,MALAKOFF; TX,HOUSTON; TX,82.0230653559844,201,460.016782879938
veh-25675975,25675975,"HOUSTON, TX","SHREVEPORT, LA",,25675975-137,ONLINE L,800-476-7977,MALAKOFF; TX,HOUSTON; TX,82.0230653559844,201,460.016782879938
veh-25675975,25675975,"HOUSTON, TX","SHREVEPORT, LA",,25675975-52,C H ROBI,833-428-5247,DALLAS; TX,LUFKIN; TX,212.710800700908,292,312.835921839595
veh-25675975,25675975,"HOUSTON, TX","SHREVEPORT, LA",,25675975-358,REED TRA,813-369-6500,PARIS; TX,ROSENBERG; TX,237.787540233885,417,277.078702524016
veh-25675975,25675975,"HOUSTON, TX","SHREVEPORT, LA",,25675975-85,NT LOGIS,469-362-5050,HAWKINS; TX,AUSTIN; TX,227.293797457343,361,166.903985667002
veh-25675976,25675976,"HOUSTON, TX","HOUSTON, TX",,25675976-96,SCOTLYNN,239-210-3000,HOUSTON; TX,CONROE; TX,79.9507872792573,211,433.168737677143
veh-25675977,25675977,"HOUSTON, TX","PASADENA, TX",,25675977-295,EPES LOG,800-659-1117,PASADENA; TX,HOUSTON; TX,17.2474430511887,145,372.894683866264
veh-25675979,25675979,"HOUSTON, TX","TEXAS CITY, TX",,25675979-146,BNSF LOG,844-797-8188,MISSOURI CITY; TX,HOUSTON; TX,33.5535064063529,174,353.102862440504
veh-25675982,25675982,"HOUSTON, TX","AUSTIN, TX",,25675982-162,TTS LLC,972-924-9919,SAN ANTONIO; TX,HOUSTON; TX,132.209477176979,278,532.438150264498
veh-25675982,25675982,"HOUSTON, TX","AUSTIN, TX",,25675982-324,BNSF LOG,844-797-8188,SEGUIN; TX,FORT WORTH; TX,404.412989175687,634,283.995339439356
veh-25675982,25675982,"HOUSTON, TX","AUSTIN, TX",,25675982-367,AMINO TR,972-982-7330,WACO; TX,HOUSTON; TX,127.99719139523,314,245.552647486961
veh-25675982,25675982,"HOUSTON, TX","AUSTIN, TX",,25675982-75,COYOTE L,773-799-2118,FORT WORTH; TX,NORTH HOUSTON; TX,299.607913803174,515,105.855995045588
veh-25675982,25675982,"HOUSTON, TX","AUSTIN, TX",,25675982-200,PLS LOGI,215-309-7516,AUSTIN; TX,DALLAS; TX,279.99117650714,460,70.117078388242
veh-25675984,25675984,"HOUSTON, TX","SHREVEPORT, LA",,25675984-147,PROPAK L,615-647-6833,MOUNT PLEASANT; TX,JERSEY VILLAGE; TX,113.623597251047,259,460.626821910431
veh-25675984,25675984,"HOUSTON, TX","SHREVEPORT, LA",,25675984-9,TOTAL QU,800-580-3101,DALLAS; TX,HOUSTON; TX,172.543402885655,260,392.77211792826
veh-25675984,25675984,"HOUSTON, TX","SHREVEPORT, LA",,25675984-357,PROPAK L,615-647-6833,MOUNT PLEASANT; TX,JERSEY VILLAGE; TX,113.623597251047,259,330.626821910431
veh-25675984,25675984,"HOUSTON, TX","SHREVEPORT, LA",,25675984-109,DIRECT D,414-329-6406,JEFFERSON; TX,MADISONVILLE; TX,59.3162414405906,212,260.188168433436
veh-25675984,25675984,"HOUSTON, TX","SHREVEPORT, LA",,25675984-333,C H ROBI,833-428-5247,DALLAS; TX,LUFKIN; TX,212.710800700908,292,152.835921839595
veh-25675985,25675985,"HOUSTON, TX","BATON ROUGE, LA",,25675985-148,PROPAK L,615-647-6833,MOUNT PLEASANT; TX,JERSEY VILLAGE; TX,354.05259298843,508,364.916606940319
veh-25675985,25675985,"HOUSTON, TX","BATON ROUGE, LA",,25675985-18,ROAR LOG,716-775-6208,LANCASTER; TX,DAYTON; TX,376.242434786931,540,64.1939269514211
veh-25675985,25675985,"HOUSTON, TX","BATON ROUGE, LA",,25675985-218,AMERICAN,903-527-0420,DALLAS; TX,LONGVIEW; TX,446.665713895137,566,6.53179093707143
veh-25675986,25675986,"HOUSTON, TX","PASADENA, TX",,25675986-290,BNSF LOG,844-797-8188,MISSOURI CITY; TX,HOUSTON; TX,49.4929598468938,192,328.366307380665
veh-25675987,25675987,"HOUSTON, TX","BEAUMONT, TX",,25675987-262,SCOTLYNN,239-210-3000,HOUSTON; TX,CONROE; TX,91.6040115823878,228,291.819266332782
veh-25675988,25675988,"HOUSTON, TX","ROSENBERG, TX",,25675988-253,NT LOGIS,469-362-5050,HOUSTON; TX,HUNTSVILLE; TX,136.86852995638,271,348.245801318139
veh-25675991,25675991,"HOUSTON, TX","HOUSTON, TX",,25675991-347,PURPOSE,972-746-4585,HOUSTON; TX,SAN ANTONIO; TX,395.749189108579,541,304.846623518544
veh-25675993,25675993,"HOUSTON, TX","PASADENA, TX",,25675993-204,RFX INC,417-858-8588,BRYAN; TX,HOUSTON; TX,204.645382579194,377,258.359781889884
veh-25675994,25675994,"HOUSTON, TX","DALLAS, TX",,25675994-224,TOTAL QU,800-580-3101,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,634.532802780436
veh-25675994,25675994,"HOUSTON, TX","DALLAS, TX",,25675994-282,C H ROBI,833-428-5247,HUTCHINS; TX,HOUSTON; TX,9.15406315632495,141,622.762205475537
veh-25675994,25675994,"HOUSTON, TX","DALLAS, TX",,25675994-82,TRINITY,877-346-4455,GRAND PRAIRIE; TX,HOUSTON; TX,26.3952924801471,166,570.184221540093
veh-25675994,25675994,"HOUSTON, TX","DALLAS, TX",,25675994-337,TOTAL QU,800-580-3101,FORT WORTH; TX,DAYTON; TX,78.3693936644836,264,488.580115475909
veh-25675994,25675994,"HOUSTON, TX","DALLAS, TX",,25675994-226,FLS TRAN,877-823-0036,DALLAS; TX,TYLER; TX,54.2383834366883,206,377.156040878041
veh-25675995,25675995,"HOUSTON, TX","DALLAS, TX",,25675995-234,SUREWAY,844-832-4291,FORT WORTH; TX,WYLIE; TX,104.097953198205,261,641.208415226118
veh-25675995,25675995,"HOUSTON, TX","DALLAS, TX",,25675995-140,BECKER L,630-529-0700,MESQUITE; TX,HOUSTON; TX,16.6875862154672,149,582.237981599082
veh-25675995,25675995,"HOUSTON, TX","DALLAS, TX",,25675995-227,PALADIN,469-476-5611,FORT WORTH; TX,HOUSTON; TX,53.9034635316341,206,550.551246366005
veh-25675995,25675995,"HOUSTON, TX","DALLAS, TX",,25675995-74,TOTAL QU,800-580-3101,FORT WORTH; TX,DAYTON; TX,78.3693936644836,264,488.580115475909
veh-25675995,25675995,"HOUSTON, TX","DALLAS, TX",,25675995-48,TRINITY,877-346-4455,DALLAS; TX,TYLER; TX,54.2383834366883,206,377.156040878041
veh-25676000,25676000,"HOUSTON, TX","SAN ANTONIO, TX",,25676000-308,MOUNTAIN,817-552-1910,SAN ANTONIO; TX,TOMBALL; TX,32.9122497421303,199,693.626211970953
veh-25676000,25676000,"HOUSTON, TX","SAN ANTONIO, TX",,25676000-312,AMINO TR,972-330-2804,SAN ANTONIO; TX,DALLAS; TX,315.71886611903,514,476.174404646211
veh-25676000,25676000,"HOUSTON, TX","SAN ANTONIO, TX",,25676000-305,TANDEM L,512-388-9433,SAN ANTONIO; TX,FORNEY; TX,329.924689624318,580,380.675532909971
veh-25676000,25676000,"HOUSTON, TX","SAN ANTONIO, TX",,25676000-172,C H ROBI,833-428-5247,SAN ANTONIO; TX,ORANGE; TX,196.827270806666,348,153.135820448134
veh-25676000,25676000,"HOUSTON, TX","SAN ANTONIO, TX",,25676000-314,C H ROBI,833-428-5247,SAN ANTONIO; TX,ORANGE; TX,196.827270806666,348,78.135820448134
veh-25676001,25676001,"HOUSTON, TX","HOUSTON (CYPRESS), TX",,25676001-37,RFX INC,417-858-8588,BRYAN; TX,HOUSTON; TX,165.634980799582,332,319.212055989826
veh-25676002,25676002,"HOUSTON, TX","DALLAS, TX",,25676002-8,TOTAL QU,800-580-3101,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,634.532802780436
veh-25676002,25676002,"HOUSTON, TX","DALLAS, TX",,25676002-50,NT LOGIS,469-362-5050,DALLAS; TX,PASADENA; TX,24.1086408092759,160,581.858470511721
veh-25676002,25676002,"HOUSTON, TX","DALLAS, TX",,25676002-73,PALADIN,469-476-5611,FORT WORTH; TX,HOUSTON; TX,53.9034635316341,206,550.551246366005
veh-25676002,25676002,"HOUSTON, TX","DALLAS, TX",,25676002-19,LANDSTAR,479-765-0500,LITTLE ELM; TX,DICKINSON; TX,106.810245193682,291,481.127910671455
veh-25676002,25676002,"HOUSTON, TX","DALLAS, TX",,25676002-47,TRINITY,877-346-4455,DALLAS; TX,TYLER; TX,54.2383834366883,206,377.156040878041
veh-25676003,25676003,"HOUSTON, TX","DALLAS, TX",,25676003-59,C H ROBI,833-428-5247,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,634.532802780436
veh-25676003,25676003,"HOUSTON, TX","DALLAS, TX",,25676003-284,ROAR LOG,716-775-6208,LANCASTER; TX,FORT WORTH; TX,75.4153876744504,249,579.005842544149
veh-25676003,25676003,"HOUSTON, TX","DALLAS, TX",,25676003-15,PLS LOGI,469-513-4854,FORT WORTH; TX,HOUSTON; TX,53.9034635316341,206,550.551246366005
veh-25676003,25676003,"HOUSTON, TX","DALLAS, TX",,25676003-134,ESTES FO,877-374-3399,LITTLE ELM; TX,DICKINSON; TX,106.810245193682,291,481.127910671455
veh-25676003,25676003,"HOUSTON, TX","DALLAS, TX",,25676003-219,TTS LLC,469-737-3971,DALLAS; TX,FARMERS BRANCH; TX,28.4439583928816,156,375.0601290964
veh-25676004,25676004,"HOUSTON, TX","DALLAS, TX",,25676004-5,ROAR LOG,716-775-6208,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,634.532802780436
veh-25676004,25676004,"HOUSTON, TX","DALLAS, TX",,25676004-33,D I F IN,972-570-4848,WAXAHACHIE; TX,HOUSTON; TX,12.2540917394708,175,584.906838414091
veh-25676004,25676004,"HOUSTON, TX","DALLAS, TX",,25676004-53,TOTAL QU,800-580-3101,DALLAS; TX,NACOGDOCHES; TX,59.421874805821,189,529.638187729131
veh-25676004,25676004,"HOUSTON, TX","DALLAS, TX",,25676004-16,ALLEN LU,800-254-5863,FT WORTH; TX,ROSENBERG; TX,88.4095343432712,265,456.403416141607
veh-25676004,25676004,"HOUSTON, TX","DALLAS, TX",,25676004-196,WJW ASSO,469-481-2802,ARLINGTON; TX,LEWISVILLE; TX,66.5061453763655,213,347.374748455889
veh-25676005,25676005,"HOUSTON, TX","HOUSTON, TX",,25676005-258,SCHNEIDE,800-558-3957,HOUSTON; TX,LANCASTER; TX,458.944039171337,625,202.612700444489
veh-25676006,25676006,"HOUSTON, TX","PASADENA, TX",,25676006-95,ALLEN LU,800-254-5863,HOUSTON; TX,NACOGDOCHES; TX,294.775498030248,456,129.988912324307
veh-25676007,25676007,"HOUSTON, TX","DALLAS, TX",,25676007-49,ROAR LOG,716-775-6208,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,634.532802780436
veh-25676007,25676007,"HOUSTON, TX","DALLAS, TX",,25676007-43,HUB HIGH,412-787-6210,CARROLLTON; TX,HOUSTON; TX,29.6525283656654,173,573.035349861848
veh-25676007,25676007,"HOUSTON, TX","DALLAS, TX",,25676007-223,TOTAL QU,800-580-3101,DALLAS; TX,NACOGDOCHES; TX,59.421874805821,189,529.638187729131
veh-25676007,25676007,"HOUSTON, TX","DALLAS, TX",,25676007-233,PATHMARK,901-362-1555,FORT WORTH; TX,LUFKIN; TX,105.122596840941,234,460.89133572769
veh-25676007,25676007,"HOUSTON, TX","DALLAS, TX",,25676007-235,SCHNEIDE,800-558-3957,FORT WORTH; TX,WILMER; TX,58.9241552437645,192,342.237496812358
veh-25676008,25676008,"HOUSTON, TX","BEAUMONT, TX",,25676008-92,NT LOGIS,469-362-5050,HOUSTON; TX,HUNTSVILLE; TX,150.775473175339,289,226.907608319767
veh-25676011,25676011,"HOUSTON, TX","CORPUS CHRISTI, TX",,25676011-302,TTS LLC,972-924-9919,SAN ANTONIO; TX,HOUSTON; TX,128.919929909155,246,546.858482707197
veh-25676011,25676011,"HOUSTON, TX","CORPUS CHRISTI, TX",,25676011-123,C H ROBI,833-428-5247,LAREDO; TX,HOUSTON; TX,232.692283793356,333,461.75510512384
veh-25676011,25676011,"HOUSTON, TX","CORPUS CHRISTI, TX",,25676011-115,LANDSTAR,956-324-9807,LAREDO; TX,BAYTOWN; TX,267.674947494004,363,400.595561957076
veh-25676011,25676011,"HOUSTON, TX","CORPUS CHRISTI, TX",,25676011-130,INFINITE,956-267-7569,LAREDO; TX,HOUSTON; TX,232.692283793356,333,165.75510512384
veh-25676011,25676011,"HOUSTON, TX","CORPUS CHRISTI, TX",,25676011-113,COYOTE L,773-799-2118,LAREDO; TX,SEABROOK; TX,267.285346788124,371,37.4206241233466
veh-25676015,25676015,"HOUSTON, TX","DALLAS, TX",,25676015-11,C H ROBI,833-428-5247,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,634.532802780436
veh-25676015,25676015,"HOUSTON, TX","DALLAS, TX",,25676015-111,ROAR LOG,716-775-6208,LANCASTER; TX,DAYTON; TX,32.5835435644426,206,579.708751927291
veh-25676015,25676015,"HOUSTON, TX","DALLAS, TX",,25676015-331,NT LOGIS,469-362-5050,DALLAS; TX,PASADENA; TX,24.1086408092759,160,523.858470511721
veh-25676015,25676015,"HOUSTON, TX","DALLAS, TX",,25676015-231,CHARIOT,615-206-7080,FORT WORTH; TX,WACO; TX,64.0834130761679,215,410.574905903455
veh-25676015,25676015,"HOUSTON, TX","DALLAS, TX",,25676015-83,PURPOSE,972-746-4585,GRAND PRAIRIE; TX,TEMPLE; TX,68.009867399058,260,338.121689802445
veh-25676016,25676016,"HOUSTON, TX","DALLAS, TX",,25676016-51,TOTAL QU,800-580-3101,DALLAS; TX,HOUSTON; TX,3.66485640076056,131,634.532802780436
veh-25676016,25676016,"HOUSTON, TX","DALLAS, TX",,25676016-40,HUB HIGH,844-887-4582,CARROLLTON; TX,HOUSTON; TX,29.6525283656654,173,573.035349861848
veh-25676016,25676016,"HOUSTON, TX","DALLAS, TX",,25676016-221,J B HUNT,855-533-2411,DALLAS; TX,LONGVIEW; TX,88.3386978512931,211,520.271003202141
veh-25676016,25676016,"HOUSTON, TX","DALLAS, TX",,25676016-79,CHARIOT,615-206-7080,FORT WORTH; TX,WACO; TX,64.0834130761679,215,410.574905903455
veh-25676016,25676016,"HOUSTON, TX","DALLAS, TX",,25676016-104,SUNSET T,855-306-0335,HUTCHINS; TX,TEMPLE; TX,66.1171660432227,255,326.001744068997
veh-25676017,25676017,"HOUSTON, TX","ROSENBERG, TX",,25676017-164,MOUNTAIN,817-552-1910,SAN ANTONIO; TX,TOMBALL; TX,367.520225682578,560,179.899467027891
veh-25676018,25676018,"HOUSTON, TX","SAN ANTONIO, TX",,25676018-320,C H ROBI,833-428-5247,SAN ANTONIO; TX,LA PORTE; TX,34.1090136329178,174,676.447363913157
