[[ob_order_id]],shipment_id,origin_ib,destination_ib,pick_up_date_time_ib,delivery_date_time_ib,origin_ob,destination_ob,origin_ob_geo,destination_ob_geo,pick_up_date_time_ob,delivery_date_time_ob,client_name,freight_rate,benefit,state,radius,equipment_type,status,cdty_cd,srvc_cd,carr,pull_tm,schd_drop,contact,weight,email,quantity,cube,total_time,incremental_time,incremental_distance,expense
,25675984,"HOUSTON, TX","SHREVEPORT, LA",30.07.2020 09:00:01,30.07.2020 14:37:59,"DALLAS, TX","LUFKIN, TX",32.787629;-96.79941,31.333355;-94.730425,30.07.2020 19:31:15,30.07.2020 22:29:48,C H ROBI,$500,153,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 14:37:59,833-428-5247,44177,non,non,non,16:37:49,292,213,347
,25675994,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"DALLAS, TX","TYLER, TX",32.787629;-96.79941,32.341919;-95.297183,30.07.2020 15:10:33,30.07.2020 17:01:19,FLS TRAN,$509,377,TX,200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,877-823-0036,,non,non,non,13:00:54,206,54,132
,25675995,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"DALLAS, TX","TYLER, TX",32.787629;-96.79941,32.341919;-95.297183,30.07.2020 15:10:33,30.07.2020 17:01:19,TRINITY,$509,377,TX,200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,877-346-4455,23228,non,non,non,13:00:54,206,54,132
,25676000,"HOUSTON, TX","SAN ANTONIO, TX",30.07.2020 09:00:01,30.07.2020 12:38:05,"SAN ANTONIO, TX","ORANGE, TX",29.451246;-98.530923,30.054793;-93.903108,30.07.2020 14:16:52,30.07.2020 19:31:50,C H ROBI,$425,78,TX,75-200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 12:38:05,833-428-5247,43500,non,non,non,13:33:56,348,197,347
,25676002,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"DALLAS, TX","TYLER, TX",32.787629;-96.79941,32.341919;-95.297183,30.07.2020 15:10:33,30.07.2020 17:01:19,TRINITY,$509,377,TX,200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,877-346-4455,42000,non,non,non,13:00:54,206,54,132
,25676003,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"DALLAS, TX","FARMERS BRANCH, TX",32.787629;-96.79941,32.90795;-96.898129,30.07.2020 15:10:33,30.07.2020 15:25:47,TTS LLC,$460,375,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,469-737-3971,45000,non,non,non,12:10:41,156,28,85
,25676004,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"ARLINGTON, TX","LEWISVILLE, TX",32.67813;-97.063661,33.020106;-96.988726,30.07.2020 15:37:04,30.07.2020 16:13:28,WJW ASSO,$496,347,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,469-481-2802,,non,non,non,13:07:43,213,67,149
,25676007,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"FORT WORTH, TX","WILMER, TX",32.746761;-97.319775,32.603312;-96.689372,30.07.2020 15:41:35,30.07.2020 16:38:50,SCHNEIDE,$475,342,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,800-558-3957,32380,non,non,non,12:46:30,192,59,133
,25676011,"HOUSTON, TX","CORPUS CHRISTI, TX",30.07.2020 09:00:01,30.07.2020 13:34:13,"LAREDO, TX","SEABROOK, TX",27.537555;-99.480231,29.57304;-95.025014,30.07.2020 17:33:35,30.07.2020 23:19:38,COYOTE L,$475,37,TX,200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:34:13,773-799-2118,44000,non,non,non,15:49:21,371,267,438
,25676015,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"GRAND PRAIRIE, TX","TEMPLE, TX",32.759713;-97.028425,31.100124;-97.354661,30.07.2020 15:24:48,30.07.2020 18:18:11,PURPOSE,$504,338,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,972-746-4585,,non,non,non,13:54:49,260,68,166
,25676016,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"HUTCHINS, TX","TEMPLE, TX",32.661711;-96.726832,31.100124;-97.354661,30.07.2020 15:22:14,30.07.2020 18:12:34,SUNSET T,$488,326,TX,200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,855-306-0335,1400,non,non,non,13:49:12,255,66,162
,25676022,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"FT WORTH, TX","ROSENBERG, TX",32.746761;-97.319775,29.544747;-95.795731,30.07.2020 15:41:35,30.07.2020 21:00:29,ALLEN LU,$500,308,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,800-254-5863,38354,non,non,non,13:59:30,265,88,192
,25676026,"HOUSTON, TX","AUSTIN, TX",30.07.2020 09:00:01,30.07.2020 11:54:57,"AUSTIN, TX","DALLAS, TX",30.334461;-97.691605,32.787629;-96.79941,30.07.2020 13:33:31,30.07.2020 17:32:37,PLS LOGI,$552,70,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 11:54:57,215-309-7518,,non,non,non,13:59:29,460,280,482
,25676034,"HOUSTON, TX","LONGVIEW, TX",30.07.2020 09:00:01,30.07.2020 13:15:46,"TYLER, TX","SAN ANTONIO, TX",32.341919;-95.297183,29.451246;-98.530923,30.07.2020 15:30:10,30.07.2020 21:23:00,EPES LOG,$680,137,TX,75-200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:15:46,855-600-8664,18590,non,non,non,16:56:39,475,327,543
