[[ob_order_id]],shipment_id,origin_ib,destination_ib,pick_up_date_time_ib,delivery_date_time_ib,origin_ob,destination_ob,origin_ob_geo,destination_ob_geo,pick_up_date_time_ob,delivery_date_time_ob,client_name,freight_rate,benefit,state,radius,equipment_type,status,cdty_cd,srvc_cd,carr,pull_tm,schd_drop,contact,weight,email,quantity,cube,total_time,incremental_time,incremental_distance,expense
,25675977,"HOUSTON, TX","PASADENA, TX",30.07.2020 09:00:01,30.07.2020 09:18:28,"PASADENA, TX","HOUSTON, TX",29.656919;-95.138827,29.74475;-95.362966,30.07.2020 10:55:57,30.07.2020 11:17:30,EPES LOG,$441,373,TX,75,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:18:28,800-659-1117,41200,non,non,non,03:31:44,145,17,68
,25675979,"HOUSTON, TX","TEXAS CITY, TX",30.07.2020 09:00:01,30.07.2020 09:40:55,"MISSOURI CITY, TX","HOUSTON, TX",29.56157;-95.543829,29.74475;-95.362966,30.07.2020 12:03:41,30.07.2020 12:31:29,BNSF LOG,$450,353,TX,75,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:40:55,844-797-8188,13557,non,non,non,04:45:43,174,34,97
,25675982,"HOUSTON, TX","AUSTIN, TX",30.07.2020 09:00:01,30.07.2020 11:54:57,"SAN ANTONIO, TX","HOUSTON, TX",29.451246;-98.530923,29.74475;-95.362966,30.07.2020 15:14:40,30.07.2020 18:43:42,TTS LLC,$780,532,TX,75-200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 11:54:57,972-924-9919,,non,non,non,10:57:56,278,132,248
,25675984,"HOUSTON, TX","SHREVEPORT, LA",30.07.2020 09:00:01,30.07.2020 14:37:59,"MOUNT PLEASANT, TX","JERSEY VILLAGE, TX",33.161841;-94.973029,29.890544;-95.584744,30.07.2020 18:20:23,30.07.2020 23:29:29,PROPAK L,$680,461,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 14:37:59,615-647-6833,43500,non,non,non,16:04:40,259,114,219
,25675985,"HOUSTON, TX","BATON ROUGE, LA",30.07.2020 09:00:01,30.07.2020 11:59:10,"MOUNT PLEASANT, TX","JERSEY VILLAGE, TX",33.161841;-94.973029,29.890544;-95.584744,30.07.2020 17:11:24,30.07.2020 22:20:30,PROPAK L,$950,365,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 11:59:10,615-647-6833,25000,non,non,non,14:55:41,508,354,585
,25675986,"HOUSTON, TX","PASADENA, TX",30.07.2020 09:00:01,30.07.2020 09:18:28,"MISSOURI CITY, TX","HOUSTON, TX",29.56157;-95.543829,29.74475;-95.362966,30.07.2020 11:36:15,30.07.2020 12:04:03,BNSF LOG,$450,328,TX,75,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:18:28,844-797-8188,,non,non,non,04:18:17,192,49,122
,25675987,"HOUSTON, TX","BEAUMONT, TX",30.07.2020 09:00:01,30.07.2020 10:16:25,"HOUSTON, TX","CONROE, TX",29.74475;-95.362966,30.31493;-95.471634,30.07.2020 13:10:31,30.07.2020 13:59:43,SCOTLYNN,$475,292,TX,75,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 10:16:25,239-210-3000,,non,non,non,06:50:48,228,92,183
,25675988,"HOUSTON, TX","ROSENBERG, TX",30.07.2020 09:00:01,30.07.2020 09:56:55,"HOUSTON, TX","HUNTSVILLE, TX",29.74475;-95.362966,30.71794;-95.569723,30.07.2020 12:14:01,30.07.2020 13:34:26,NT LOGIS,$599,348,TX,75,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:56:55,469-362-5050,,non,non,non,06:54:56,271,137,251
,25675991,"HOUSTON, TX","HOUSTON, TX",30.07.2020 09:00:01,30.07.2020 09:18:47,"HOUSTON, TX","SAN ANTONIO, TX",29.74475;-95.362966,29.451246;-98.530923,30.07.2020 10:58:04,30.07.2020 14:35:29,PURPOSE,$950,305,TX,75-200,VAN (VB),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:18:47,972-746-4585,25000,non,non,non,10:09:08,541,396,645
,25675993,"HOUSTON, TX","PASADENA, TX",30.07.2020 09:00:01,30.07.2020 09:18:28,"BRYAN, TX","HOUSTON, TX",30.696383;-96.358049,29.74475;-95.362966,30.07.2020 13:07:22,30.07.2020 15:09:01,RFX INC,$624,258,TX,75-200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:18:28,417-858-8588,44000,non,non,non,07:23:15,377,205,366
,25675994,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"DALLAS, TX","HOUSTON, TX",32.787629;-96.79941,29.74475;-95.362966,30.07.2020 15:10:33,30.07.2020 19:30:57,TOTAL QU,$682,635,TX,200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,800-580-3101,30000,non,non,non,11:45:11,131,4,47
,25675995,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"FORT WORTH, TX","WYLIE, TX",32.746761;-97.319775,33.018448;-96.544091,30.07.2020 15:41:35,30.07.2020 16:52:11,SUREWAY,$850,641,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,844-832-4291,30000,non,non,non,13:55:05,261,104,209
,25676000,"HOUSTON, TX","SAN ANTONIO, TX",30.07.2020 09:00:01,30.07.2020 12:38:05,"SAN ANTONIO, TX","TOMBALL, TX",29.451246;-98.530923,30.099676;-95.615117,30.07.2020 14:16:52,30.07.2020 18:15:14,MOUNTAIN,$798,694,TX,75-200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 12:38:05,817-552-1910,1400,non,non,non,11:05:05,199,33,104
,25676001,"HOUSTON, TX","HOUSTON (CYPRESS), TX",30.07.2020 09:00:01,30.07.2020 09:35:57,"BRYAN, TX","HOUSTON, TX",30.696383;-96.358049,29.74475;-95.362966,30.07.2020 12:58:14,30.07.2020 14:59:53,RFX INC,$624,319,TX,75-200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:35:57,417-858-8588,44907,non,non,non,07:14:07,332,166,305
,25676002,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"DALLAS, TX","HOUSTON, TX",32.787629;-96.79941,29.74475;-95.362966,30.07.2020 15:10:33,30.07.2020 19:30:57,TOTAL QU,$682,635,TX,200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,800-580-3101,30000,non,non,non,11:45:11,131,4,47
,25676003,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"DALLAS, TX","HOUSTON, TX",32.787629;-96.79941,29.74475;-95.362966,30.07.2020 15:10:33,30.07.2020 19:30:57,C H ROBI,$682,635,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,833-428-5247,41066,non,non,non,11:45:11,131,4,47
,25676004,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"DALLAS, TX","HOUSTON, TX",32.787629;-96.79941,29.74475;-95.362966,30.07.2020 15:10:33,30.07.2020 19:30:57,ROAR LOG,$682,635,TX,200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,716-775-6208,44500,non,non,non,11:45:11,131,4,47
,25676005,"HOUSTON, TX","HOUSTON, TX",30.07.2020 09:00:01,30.07.2020 09:18:47,"HOUSTON, TX","LANCASTER, TX",29.74475;-95.362966,32.60025;-96.771029,30.07.2020 10:58:04,30.07.2020 15:13:17,SCHNEIDE,$950,203,TX,200,VAN (RV),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:18:47,800-558-3957,42000,non,non,non,11:32:21,625,459,747
,25676006,"HOUSTON, TX","PASADENA, TX",30.07.2020 09:00:01,30.07.2020 09:18:28,"HOUSTON, TX","NACOGDOCHES, TX",29.74475;-95.362966,31.613429;-94.645783,30.07.2020 11:13:54,30.07.2020 14:11:32,ALLEN LU,$628,130,TX,75-200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:18:28,800-254-5863,43500,non,non,non,08:42:56,456,295,498
,25676007,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"DALLAS, TX","HOUSTON, TX",32.787629;-96.79941,29.74475;-95.362966,30.07.2020 15:10:33,30.07.2020 19:30:57,ROAR LOG,$682,635,TX,200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,716-775-6208,8000,non,non,non,11:45:11,131,4,47
,25676008,"HOUSTON, TX","BEAUMONT, TX",30.07.2020 09:00:01,30.07.2020 10:16:25,"HOUSTON, TX","HUNTSVILLE, TX",29.74475;-95.362966,30.71794;-95.569723,30.07.2020 13:10:31,30.07.2020 14:30:56,NT LOGIS,$500,227,TX,75,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 10:16:25,469-362-5050,2800,non,non,non,07:51:26,289,151,273
,25676011,"HOUSTON, TX","CORPUS CHRISTI, TX",30.07.2020 09:00:01,30.07.2020 13:34:13,"SAN ANTONIO, TX","HOUSTON, TX",29.451246;-98.530923,29.74475;-95.362966,30.07.2020 18:01:22,30.07.2020 21:30:24,TTS LLC,$780,547,TX,75-200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:34:13,972-924-9919,44000,non,non,non,13:44:38,246,129,233
,25676015,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"DALLAS, TX","HOUSTON, TX",32.787629;-96.79941,29.74475;-95.362966,30.07.2020 15:10:33,30.07.2020 19:30:57,C H ROBI,$682,635,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,833-428-5247,2769,non,non,non,11:45:11,131,4,47
,25676016,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"DALLAS, TX","HOUSTON, TX",32.787629;-96.79941,29.74475;-95.362966,30.07.2020 15:10:33,30.07.2020 19:30:57,TOTAL QU,$682,635,TX,200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,800-580-3101,42000,non,non,non,11:45:11,131,4,47
,25676017,"HOUSTON, TX","ROSENBERG, TX",30.07.2020 09:00:01,30.07.2020 09:56:55,"SAN ANTONIO, TX","TOMBALL, TX",29.451246;-98.530923,30.099676;-95.615117,30.07.2020 14:55:28,30.07.2020 18:53:50,MOUNTAIN,$798,180,TX,75-200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:56:55,817-552-1910,43500,non,non,non,11:43:41,560,368,618
,25676018,"HOUSTON, TX","SAN ANTONIO, TX",30.07.2020 09:00:01,30.07.2020 12:38:05,"SAN ANTONIO, TX","LA PORTE, TX",29.451246;-98.530923,29.671039;-95.057841,30.07.2020 14:16:52,30.07.2020 18:14:42,C H ROBI,$774,676,TX,75-200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 12:38:05,833-428-5247,45200,non,non,non,10:39:51,174,34,98
,25676019,"HOUSTON, TX","PASADENA, TX",30.07.2020 09:00:01,30.07.2020 09:18:28,"HOUSTON, TX","NACOGDOCHES, TX",29.74475;-95.362966,31.613429;-94.645783,30.07.2020 11:13:54,30.07.2020 14:11:32,ALLEN LU,$628,130,TX,75-200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:18:28,800-254-5863,44530,non,non,non,08:42:56,456,295,498
,25676020,"HOUSTON, TX","TEXAS CITY, TX",30.07.2020 09:00:01,30.07.2020 09:40:55,"SAN ANTONIO, TX","CONROE, TX",29.451246;-98.530923,30.31493;-95.471634,30.07.2020 15:53:13,30.07.2020 20:11:24,BECKER L,$804,44,TX,75-200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:40:55,630-529-0700,43500,non,non,non,13:02:29,671,457,760
,25676022,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"DALLAS, TX","HOUSTON, TX",32.787629;-96.79941,29.74475;-95.362966,30.07.2020 15:10:33,30.07.2020 19:30:57,TOTAL QU,$682,635,TX,200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,800-580-3101,42000,non,non,non,11:45:11,131,4,47
,25676023,"HOUSTON, TX","SAN ANTONIO, TX",30.07.2020 09:00:01,30.07.2020 12:38:05,"SAN ANTONIO, TX","GALVESTON, TX",29.451246;-98.530923,29.305481;-94.772699,30.07.2020 14:16:52,30.07.2020 19:27:07,TTS LLC,$777,574,TX,75-200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 12:38:05,972-924-9919,15000,non,non,non,12:28:34,283,93,203
,25676025,"HOUSTON, TX","PASADENA, TX",30.07.2020 09:00:01,30.07.2020 09:18:28,"SAN ANTONIO, TX","CONROE, TX",29.451246;-98.530923,30.31493;-95.471634,30.07.2020 14:47:07,30.07.2020 19:05:18,BECKER L,$804,43,TX,75-200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:18:28,630-529-0700,45000,non,non,non,11:56:23,650,463,761
,25676026,"HOUSTON, TX","AUSTIN, TX",30.07.2020 09:00:01,30.07.2020 11:54:57,"WACO, TX","HOUSTON, TX",31.547751;-97.152218,29.74475;-95.362966,30.07.2020 15:53:01,30.07.2020 19:19:49,AMINO TR,$634,380,TX,75-200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 11:54:57,972-982-7330,,non,non,non,11:34:03,314,128,254
,25676029,"HOUSTON, TX","HOUSTON (CYPRESS), TX",30.07.2020 09:00:01,30.07.2020 09:35:57,"WACO, TX","HOUSTON, TX",31.547751;-97.152218,29.74475;-95.362966,30.07.2020 14:46:10,30.07.2020 18:12:58,AMINO TR,$634,64,TX,75-200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:35:57,972-982-7330,43000,non,non,non,10:27:12,525,337,570
,25676030,"HOUSTON, TX","BATON ROUGE, LA",30.07.2020 09:00:01,30.07.2020 11:59:10,"MALAKOFF, TX","HOUSTON, TX",32.173812;-96.010377,29.74475;-95.362966,30.07.2020 16:50:59,30.07.2020 20:44:55,TRINITY,$623,197,TX,200,VAN (VF),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 11:59:10,806-722-0500,45000,non,non,non,12:59:09,391,252,426
,25676033,"HOUSTON, TX","HOUSTON, TX",30.07.2020 09:00:01,30.07.2020 09:18:47,"CORSICANA, TX","HOUSTON, TX",32.074336;-96.445079,29.74475;-95.362966,30.07.2020 14:00:18,30.07.2020 17:12:15,ONLINE L,$626,30,TX,75-200,VAN (VF),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:18:47,800-476-7977,28000,non,non,non,09:26:29,499,366,596
,25676034,"HOUSTON, TX","LONGVIEW, TX",30.07.2020 09:00:01,30.07.2020 13:15:46,"MALAKOFF, TX","HOUSTON, TX",32.173812;-96.010377,29.74475;-95.362966,30.07.2020 16:18:15,30.07.2020 20:12:11,ONLINE L,$623,475,TX,75-200,VAN (VF),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:15:46,800-476-7977,46000,non,non,non,12:26:25,205,68,148
,25676035,"HOUSTON, TX","LAFAYETTE, LA",30.07.2020 09:00:01,30.07.2020 10:53:45,"MALAKOFF, TX","HOUSTON, TX",32.173812;-96.010377,29.74475;-95.362966,30.07.2020 16:37:25,30.07.2020 20:31:21,RAPID TR,$623,79,TX,75-200,VAN (VF),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 10:53:45,615-867-9902,,non,non,non,12:45:35,508,319,544
,25676036,"HOUSTON, TX","ROSENBERG, TX",30.07.2020 09:00:01,30.07.2020 09:56:55,"CORSICANA, TX","HOUSTON, TX",32.074336;-96.445079,29.74475;-95.362966,30.07.2020 15:41:04,30.07.2020 18:53:01,ONLINE L,$626,39,TX,75-200,VAN (VF),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:56:55,800-476-7977,46000,non,non,non,11:07:15,523,352,587
,25676037,"HOUSTON, TX","BEAUMONT, TX",30.07.2020 09:00:01,30.07.2020 10:16:25,"CORSICANA, TX","HOUSTON, TX",32.074336;-96.445079,29.74475;-95.362966,30.07.2020 16:32:25,30.07.2020 19:44:22,ONLINE L,$605,26,TX,75-200,VAN (VF),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 10:16:25,800-476-7977,46000,non,non,non,11:58:36,536,341,579
,25676039,"HOUSTON, TX","CONROE, TX",30.07.2020 09:00:01,30.07.2020 09:54:41,"WAXAHACHIE, TX","HOUSTON, TX",32.4075;-96.837539,29.74475;-95.362966,30.07.2020 15:14:49,30.07.2020 19:34:00,D I F IN,$657,38,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 09:54:41,972-570-4848,43000,non,non,non,11:48:14,569,365,619
